contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
SPXW241108P04825000,2024-11-06 21:13:59+00:00,4825.0,0.1,0.0,0.05,0.0,0.0,604.0,1052.0,1.203128984375,0.0,REGULAR,USD,2024-11-08
SPXW241108P04850000,2024-11-07 19:54:48+00:00,4850.0,0.05,0.0,0.05,0.0,0.0,638.0,2419.0,1.1796916015624999,0.0,REGULAR,USD,2024-11-08
SPXW241108P04875000,2024-11-07 20:53:38+00:00,4875.0,0.05,0.0,0.05,0.0,0.0,1107.0,2576.0,1.15234798828125,0.0,REGULAR,USD,2024-11-08
SPXW241108P04900000,2024-11-07 20:58:51+00:00,4900.0,0.05,0.0,0.05,0.0,0.0,7100.0,10574.0,1.125004375,0.0,REGULAR,USD,2024-11-08
SPXW241108P04925000,2024-11-07 20:44:22+00:00,4925.0,0.05,0.0,0.05,0.0,0.0,2550.0,3707.0,1.1015669921875002,0.0,REGULAR,USD,2024-11-08
SPXW241108P04950000,2024-11-07 20:44:08+00:00,4950.0,0.05,0.0,0.05,0.0,0.0,1326.0,2591.0,1.0703171484375003,0.0,REGULAR,USD,2024-11-08
SPXW241108P04975000,2024-11-07 20:42:21+00:00,4975.0,0.05,0.0,0.05,0.0,0.0,511.0,1076.0,1.0468797656250002,0.0,REGULAR,USD,2024-11-08
SPXW241108P05000000,2024-11-08 14:40:55+00:00,5000.0,0.05,0.0,0.05,0.0,0.0,10.0,13859.0,1.01953615234375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05010000,2024-11-07 21:07:34+00:00,5010.0,0.05,0.0,0.05,0.0,0.0,113.0,516.0,1.0078174609375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05020000,2024-11-07 21:09:37+00:00,5020.0,0.05,0.0,0.05,0.0,0.0,110.0,411.0,0.9960937890625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05025000,2024-11-07 21:09:34+00:00,5025.0,0.05,0.0,0.05,0.0,0.0,81.0,593.0,0.992187578125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05030000,2024-11-07 21:13:20+00:00,5030.0,0.05,0.0,0.05,0.0,0.0,9.0,794.0,0.9882813671875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05040000,2024-11-07 21:10:21+00:00,5040.0,0.05,0.0,0.05,0.0,0.0,186.0,381.0,0.9765627343750001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05050000,2024-11-07 21:14:32+00:00,5050.0,0.05,0.0,0.05,0.0,0.0,135.0,991.0,0.9687503125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05060000,2024-11-06 20:32:04+00:00,5060.0,0.15,0.0,0.05,0.0,0.0,1426.0,1529.0,0.9570316796874999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05070000,2024-11-07 17:49:18+00:00,5070.0,0.05,0.0,0.05,0.0,0.0,5.0,789.0,0.945313046875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05075000,2024-11-08 19:04:41+00:00,5075.0,0.05,0.0,0.05,0.0,0.0,1.0,1171.0,0.9414068359375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05080000,2024-11-06 20:32:06+00:00,5080.0,0.15,0.0,0.05,0.0,0.0,140.0,190.0,0.937500625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05090000,2024-11-08 19:40:20+00:00,5090.0,0.05,0.0,0.05,0.0,0.0,2.0,318.0,0.9257819921875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05100000,2024-11-08 18:09:15+00:00,5100.0,0.05,0.0,0.05,-0.009999998,-16.666662,4.0,6089.0,0.914063359375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05110000,2024-11-08 18:09:15+00:00,5110.0,0.05,0.0,0.05,-0.15,-75.0,1.0,217.0,0.9062509375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05120000,2024-11-06 20:37:46+00:00,5120.0,0.2,0.0,0.05,0.0,0.0,62.0,287.0,0.8945323046874999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05125000,2024-11-07 14:30:10+00:00,5125.0,0.1,0.0,0.05,0.0,0.0,8.0,1115.0,0.8906260937499999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05130000,2024-11-06 20:55:28+00:00,5130.0,0.05,0.0,0.05,-0.15,-75.0,4.0,1522.0,0.8828136718749999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05140000,2024-11-08 14:33:50+00:00,5140.0,0.05,0.0,0.05,0.0,0.0,4.0,209.0,0.87500125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05150000,2024-11-07 21:10:51+00:00,5150.0,0.06,0.0,0.05,0.0,0.0,140.0,4583.0,0.8632826171875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05160000,2024-11-06 20:46:00+00:00,5160.0,0.2,0.0,0.05,0.0,0.0,177.0,1447.0,0.851563984375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05170000,2024-11-07 20:53:39+00:00,5170.0,0.1,0.0,0.05,0.0,0.0,11.0,282.0,0.8437515624999999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05175000,2024-11-07 20:53:39+00:00,5175.0,0.1,0.0,0.05,0.0,0.0,4.0,2203.0,0.8359391406249999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05180000,2024-11-07 20:53:39+00:00,5180.0,0.1,0.0,0.05,0.0,0.0,8.0,211.0,0.8320329296874999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05190000,2024-11-07 20:53:39+00:00,5190.0,0.1,0.0,0.05,0.0,0.0,7.0,289.0,0.8203142968749999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05200000,2024-11-08 01:17:29+00:00,5200.0,0.05,0.0,0.05,-0.009999998,-16.666662,2.0,6218.0,0.8125018749999999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05210000,2024-11-07 20:54:55+00:00,5210.0,0.1,0.0,0.05,0.0,0.0,22.0,273.0,0.8007832421875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05220000,2024-11-07 20:54:55+00:00,5220.0,0.1,0.0,0.05,0.0,0.0,26.0,454.0,0.7929708203125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05225000,2024-11-07 20:57:13+00:00,5225.0,0.1,0.0,0.05,0.0,0.0,20.0,1054.0,0.7851583984375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05230000,2024-11-07 20:54:55+00:00,5230.0,0.1,0.0,0.05,0.0,0.0,15.0,478.0,0.7812521875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05240000,2024-11-07 20:59:20+00:00,5240.0,0.1,0.0,0.05,0.0,0.0,12.0,4280.0,0.7695335546875001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05250000,2024-11-07 20:58:43+00:00,5250.0,0.1,0.0,0.05,0.0,0.0,311.0,2195.0,0.7617211328125001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05260000,2024-11-07 20:58:43+00:00,5260.0,0.1,0.0,0.05,0.0,0.0,1.0,308.0,0.7500025,0.0,REGULAR,USD,2024-11-08
SPXW241108P05270000,2024-11-07 20:58:43+00:00,5270.0,0.1,0.0,0.05,0.0,0.0,276.0,1986.0,0.7421900781249999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05275000,2024-11-08 08:55:13+00:00,5275.0,0.05,0.0,0.05,-0.05,-50.0,2.0,1230.0,0.73437765625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05280000,2024-11-07 21:00:16+00:00,5280.0,0.1,0.0,0.05,0.0,0.0,51.0,3495.0,0.7304714453125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05290000,2024-11-07 20:45:57+00:00,5290.0,0.1,0.0,0.05,0.0,0.0,234.0,1173.0,0.7187528125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05300000,2024-11-08 20:03:43+00:00,5300.0,0.05,0.0,0.05,0.0,0.0,7.0,8217.0,0.710940390625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05310000,2024-11-07 20:23:43+00:00,5310.0,0.1,0.0,0.05,0.0,0.0,509.0,896.0,0.6992217578125001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05320000,2024-11-08 18:09:15+00:00,5320.0,0.05,0.0,0.05,-0.05,-50.0,2.0,728.0,0.6914093359375001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05325000,2024-11-07 21:02:27+00:00,5325.0,0.05,0.0,0.05,0.0,0.0,755.0,1689.0,0.6835969140625001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05330000,2024-11-07 21:03:14+00:00,5330.0,0.1,0.0,0.05,0.0,0.0,272.0,5069.0,0.6796907031250001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05340000,2024-11-07 20:55:12+00:00,5340.0,0.12,0.0,0.05,0.0,0.0,221.0,718.0,0.6679720703125002,0.0,REGULAR,USD,2024-11-08
SPXW241108P05350000,2024-11-07 21:13:34+00:00,5350.0,0.05,0.0,0.05,-0.05,-50.0,200.0,3503.0,0.6601596484375001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05360000,2024-11-08 06:38:39+00:00,5360.0,0.05,0.0,0.05,-0.15,-75.0,10.0,1032.0,0.648441015625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05370000,2024-11-07 14:44:53+00:00,5370.0,0.15,0.0,0.05,0.0,0.0,50.0,1449.0,0.64062859375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05375000,2024-11-08 14:40:45+00:00,5375.0,0.05,0.0,0.05,-0.05,-50.0,15.0,1760.0,0.632816171875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05380000,2024-11-07 14:43:29+00:00,5380.0,0.15,0.0,0.05,0.0,0.0,8.0,233.0,0.6289099609375001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05390000,2024-11-08 06:39:43+00:00,5390.0,0.05,0.0,0.05,-0.06,-54.545456,6.0,846.0,0.6210975390625001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05400000,2024-11-08 20:51:59+00:00,5400.0,0.05,0.0,0.05,-0.05,-50.0,920.0,6321.0,0.6093789062500001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05410000,2024-11-07 20:58:22+00:00,5410.0,0.12,0.0,0.05,0.0,0.0,106.0,1005.0,0.5996133789062501,0.0,REGULAR,USD,2024-11-08
SPXW241108P05420000,2024-11-08 14:40:34+00:00,5420.0,0.05,0.0,0.05,-0.15,-75.0,4.0,407.0,0.5898478515625001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05425000,2024-11-07 20:52:22+00:00,5425.0,0.15,0.0,0.05,0.0,0.0,22.0,2644.0,0.585941640625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05430000,2024-11-07 15:50:22+00:00,5430.0,0.17,0.0,0.05,0.0,0.0,10.0,553.0,0.57812921875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05440000,2024-11-07 16:29:44+00:00,5440.0,0.12,0.0,0.05,0.0,0.0,19.0,194.0,0.570316796875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05450000,2024-11-08 20:30:25+00:00,5450.0,0.05,0.0,0.05,-0.10000001,-66.66667,13.0,6779.0,0.5585981640625001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05460000,2024-11-08 15:16:08+00:00,5460.0,0.05,0.0,0.05,-0.10000001,-66.66667,1.0,353.0,0.5507857421875001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05470000,2024-11-07 20:47:59+00:00,5470.0,0.15,0.0,0.05,0.0,0.0,81.0,523.0,0.5390671093750001,0.0,REGULAR,USD,2024-11-08
SPXW241108P05475000,2024-11-08 18:28:57+00:00,5475.0,0.05,0.0,0.05,-0.10000001,-66.66667,8.0,2307.0,0.5351608984375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05480000,2024-11-07 21:11:22+00:00,5480.0,0.15,0.0,0.05,0.0,0.0,170.0,811.0,0.5293015820312501,0.0,REGULAR,USD,2024-11-08
SPXW241108P05490000,2024-11-07 21:12:23+00:00,5490.0,0.15,0.0,0.05,0.0,0.0,117.0,383.0,0.5195360546875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05500000,2024-11-08 19:54:18+00:00,5500.0,0.05,0.0,0.05,-0.10000001,-66.66667,17.0,15080.0,0.5097705273437501,0.0,REGULAR,USD,2024-11-08
SPXW241108P05510000,2024-11-07 15:15:51+00:00,5510.0,0.2,0.0,0.05,0.0,0.0,73.0,925.0,0.500005,0.0,REGULAR,USD,2024-11-08
SPXW241108P05520000,2024-11-08 16:42:03+00:00,5520.0,0.05,0.0,0.05,-0.2,-80.0,2.0,729.0,0.51758294921875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05525000,2024-11-07 21:06:28+00:00,5525.0,0.15,0.0,0.05,0.0,0.0,872.0,3698.0,0.5117236328125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05530000,2024-11-07 21:10:46+00:00,5530.0,0.15,0.0,0.05,0.0,0.0,80.0,2589.0,0.507817421875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05540000,2024-11-08 19:17:02+00:00,5540.0,0.05,0.0,0.05,-0.15,-75.0,28.0,1303.0,0.49609878906250005,0.0,REGULAR,USD,2024-11-08
SPXW241108P05550000,2024-11-08 18:09:15+00:00,5550.0,0.05,0.0,0.05,-0.15,-75.0,48.0,4230.0,0.48633326171875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05560000,2024-11-07 20:52:48+00:00,5560.0,0.05,0.0,0.05,-0.2,-80.0,2.0,2334.0,0.476567734375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05570000,2024-11-08 15:05:03+00:00,5570.0,0.05,0.0,0.05,-0.10000001,-66.66667,3.0,1960.0,0.46484910156250003,0.0,REGULAR,USD,2024-11-08
SPXW241108P05575000,2024-11-07 20:51:37+00:00,5575.0,0.2,0.0,0.05,0.0,0.0,78.0,4040.0,0.46094289062500005,0.0,REGULAR,USD,2024-11-08
SPXW241108P05580000,2024-11-08 20:57:15+00:00,5580.0,0.05,0.0,0.05,-0.15,-75.0,23.0,3287.0,0.45508357421875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05585000,2024-11-07 20:51:01+00:00,5585.0,0.05,0.0,0.05,-0.15,-75.0,2.0,1402.0,0.450200810546875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05590000,2024-11-08 20:38:20+00:00,5590.0,0.05,0.0,0.05,-0.15,-75.0,13.0,510.0,0.445318046875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05595000,2024-11-08 14:34:25+00:00,5595.0,0.05,0.0,0.05,-0.10000001,-66.66667,738.0,1331.0,0.43945873046875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05600000,2024-11-08 20:55:30+00:00,5600.0,0.05,0.0,0.05,-0.2,-80.0,70.0,8358.0,0.43457596679687505,0.0,REGULAR,USD,2024-11-08
SPXW241108P05605000,2024-11-07 21:02:40+00:00,5605.0,0.2,0.0,0.05,0.0,0.0,260.0,533.0,0.42969320312500003,0.0,REGULAR,USD,2024-11-08
SPXW241108P05610000,2024-11-08 20:06:56+00:00,5610.0,0.05,0.0,0.05,-0.15,-75.0,3.0,1513.0,0.42383388671875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05615000,2024-11-07 21:10:25+00:00,5615.0,0.2,0.0,0.05,0.0,0.0,2167.0,453.0,0.418951123046875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05620000,2024-11-07 20:49:10+00:00,5620.0,0.2,0.0,0.05,0.0,0.0,344.0,1319.0,0.414068359375,0.0,REGULAR,USD,2024-11-08
SPXW241108P05625000,2024-11-08 20:09:48+00:00,5625.0,0.05,0.0,0.05,-0.15,-75.0,17.0,4366.0,0.40820904296875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05630000,2024-11-08 20:00:02+00:00,5630.0,0.05,0.0,0.05,-0.15,-75.0,2.0,492.0,0.40332627929687503,0.0,REGULAR,USD,2024-11-08
SPXW241108P05635000,2024-11-08 14:36:36+00:00,5635.0,0.05,0.0,0.05,-0.22000001,-81.48148,26.0,589.0,0.398443515625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05640000,2024-11-08 20:37:52+00:00,5640.0,0.05,0.0,0.05,-0.15,-75.0,8.0,1004.0,0.39258419921875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05645000,2024-11-08 20:37:43+00:00,5645.0,0.05,0.0,0.05,-0.15,-75.0,19.0,1812.0,0.387701435546875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05650000,2024-11-08 20:37:39+00:00,5650.0,0.05,0.0,0.05,-0.2,-80.0,22.0,4409.0,0.38281867187499996,0.0,REGULAR,USD,2024-11-08
SPXW241108P05655000,2024-11-08 20:27:39+00:00,5655.0,0.05,0.0,0.05,-0.2,-80.0,1.0,619.0,0.37695935546875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05660000,2024-11-08 18:23:33+00:00,5660.0,0.05,0.0,0.05,-0.2,-80.0,7.0,859.0,0.372076591796875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05665000,2024-11-08 20:06:44+00:00,5665.0,0.05,0.0,0.05,-0.15,-75.0,26.0,926.0,0.367193828125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05670000,2024-11-08 19:33:30+00:00,5670.0,0.05,0.0,0.05,-0.2,-80.0,14.0,1355.0,0.36133451171875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05675000,2024-11-08 20:56:40+00:00,5675.0,0.05,0.0,0.05,-0.2,-80.0,30.0,3291.0,0.35645174804687496,0.0,REGULAR,USD,2024-11-08
SPXW241108P05680000,2024-11-08 19:50:05+00:00,5680.0,0.05,0.0,0.05,-0.15,-75.0,6.0,467.0,0.35156898437499995,0.0,REGULAR,USD,2024-11-08
SPXW241108P05685000,2024-11-08 20:03:38+00:00,5685.0,0.05,0.0,0.05,-0.2,-80.0,3.0,360.0,0.34570966796874997,0.0,REGULAR,USD,2024-11-08
SPXW241108P05690000,2024-11-08 14:43:29+00:00,5690.0,0.05,0.0,0.05,-0.2,-80.0,18.0,789.0,0.340826904296875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05695000,2024-11-08 17:23:27+00:00,5695.0,0.05,0.0,0.05,-0.2,-80.0,86.0,1160.0,0.334967587890625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05700000,2024-11-08 20:09:08+00:00,5700.0,0.05,0.0,0.05,-0.22000001,-81.48148,232.0,10414.0,0.33008482421874996,0.0,REGULAR,USD,2024-11-08
SPXW241108P05705000,2024-11-08 14:30:03+00:00,5705.0,0.05,0.0,0.05,-0.2,-80.0,1.0,619.0,0.32520206054687495,0.0,REGULAR,USD,2024-11-08
SPXW241108P05710000,2024-11-08 19:18:56+00:00,5710.0,0.05,0.0,0.05,-0.25,-83.33333,12.0,565.0,0.3193427441406249,0.0,REGULAR,USD,2024-11-08
SPXW241108P05715000,2024-11-08 20:12:02+00:00,5715.0,0.05,0.0,0.05,-0.25,-83.33333,20.0,533.0,0.31445998046874996,0.0,REGULAR,USD,2024-11-08
SPXW241108P05720000,2024-11-08 20:30:03+00:00,5720.0,0.05,0.0,0.05,-0.25,-83.33333,122.0,1074.0,0.3086006640625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05725000,2024-11-08 19:04:41+00:00,5725.0,0.05,0.0,0.05,-0.29999998,-85.71428,169.0,17079.0,0.30371790039062496,0.0,REGULAR,USD,2024-11-08
SPXW241108P05730000,2024-11-08 20:45:07+00:00,5730.0,0.05,0.0,0.05,-0.2,-80.0,13.0,1761.0,0.29883513671874995,0.0,REGULAR,USD,2024-11-08
SPXW241108P05735000,2024-11-08 19:01:51+00:00,5735.0,0.05,0.0,0.05,-0.28,-84.84848,7.0,601.0,0.2929758203124999,0.0,REGULAR,USD,2024-11-08
SPXW241108P05740000,2024-11-08 19:19:13+00:00,5740.0,0.05,0.0,0.05,-0.35,-87.5,24.0,1020.0,0.2880930566406249,0.0,REGULAR,USD,2024-11-08
SPXW241108P05745000,2024-11-08 19:08:20+00:00,5745.0,0.05,0.0,0.05,-0.26999998,-84.37499,2.0,394.0,0.28321029296874994,0.0,REGULAR,USD,2024-11-08
SPXW241108P05750000,2024-11-08 20:44:46+00:00,5750.0,0.05,0.0,0.05,-0.25,-83.33333,26.0,5776.0,0.27735097656249996,0.0,REGULAR,USD,2024-11-08
SPXW241108P05755000,2024-11-08 20:31:44+00:00,5755.0,0.05,0.0,0.05,-0.29999998,-85.71428,109.0,698.0,0.27246821289062495,0.0,REGULAR,USD,2024-11-08
SPXW241108P05760000,2024-11-08 16:27:05+00:00,5760.0,0.05,0.0,0.05,-0.25,-83.33333,23.0,917.0,0.26758544921875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05765000,2024-11-08 19:50:05+00:00,5765.0,0.05,0.0,0.05,-0.2,-80.0,306.0,447.0,0.2617261328125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05770000,2024-11-08 20:02:34+00:00,5770.0,0.05,0.0,0.05,-0.25,-83.33333,145.0,2683.0,0.256843369140625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05775000,2024-11-08 20:02:34+00:00,5775.0,0.05,0.0,0.05,-0.25,-83.33333,75.0,2238.0,0.25098405273437496,0.0,REGULAR,USD,2024-11-08
SPXW241108P05780000,2024-11-08 15:06:39+00:00,5780.0,0.05,0.0,0.05,-0.35,-87.5,7.0,1600.0,0.2461012890625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05785000,2024-11-08 20:19:25+00:00,5785.0,0.05,0.0,0.05,-0.29999998,-85.71428,237.0,877.0,0.241218525390625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05790000,2024-11-08 19:50:05+00:00,5790.0,0.05,0.0,0.05,-0.35,-87.5,126.0,703.0,0.23535920898437498,0.0,REGULAR,USD,2024-11-08
SPXW241108P05795000,2024-11-08 20:51:52+00:00,5795.0,0.05,0.0,0.05,-0.39,-88.63637,145.0,1133.0,0.2304764453125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05800000,2024-11-08 20:51:52+00:00,5800.0,0.05,0.0,0.05,-0.45,-90.0,999.0,9030.0,0.22461712890624996,0.0,REGULAR,USD,2024-11-08
SPXW241108P05805000,2024-11-08 17:35:03+00:00,5805.0,0.05,0.0,0.05,-0.38,-88.37209,607.0,2400.0,0.21973436523437498,0.0,REGULAR,USD,2024-11-08
SPXW241108P05810000,2024-11-08 20:19:25+00:00,5810.0,0.05,0.0,0.05,-0.42,-89.3617,405.0,1083.0,0.21436332519531248,0.0,REGULAR,USD,2024-11-08
SPXW241108P05815000,2024-11-08 20:14:55+00:00,5815.0,0.05,0.0,0.05,-0.39999998,-88.888885,914.0,12044.0,0.20899228515624996,0.0,REGULAR,USD,2024-11-08
SPXW241108P05820000,2024-11-08 20:45:25+00:00,5820.0,0.05,0.0,0.05,-0.45,-90.0,632.0,1089.0,0.2036212451171875,0.0,REGULAR,USD,2024-11-08
SPXW241108P05825000,2024-11-08 20:16:50+00:00,5825.0,0.05,0.0,0.05,-0.39999998,-88.888885,818.0,7711.0,0.198250205078125,0.0,REGULAR,USD,2024-11-08
SPXW241108P05830000,2024-11-08 20:53:42+00:00,5830.0,0.05,0.0,0.05,-0.45,-90.0,579.0,1089.0,0.19336744140625,0.0,REGULAR,USD,2024-11-08
SPXW241108P05835000,2024-11-08 20:14:33+00:00,5835.0,0.05,0.0,0.05,-0.45,-90.0,1087.0,1032.0,0.187508125,0.0,REGULAR,USD,2024-11-08
