contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
JNJ241108P00149000,2024-11-05 16:36:32+00:00,149.0,0.12,0.0,0.75,0.0,0.0,2.0,29,0.7216824707031251,False,REGULAR,USD,2024-11-08
JNJ241108P00150000,2024-11-08 18:29:27+00:00,150.0,0.01,0.0,0.01,-0.02,-66.66667,20.0,349,0.304694453125,False,REGULAR,USD,2024-11-08
JNJ241108P00152500,2024-11-08 16:23:06+00:00,152.5,0.01,0.0,0.04,-0.02,-66.66667,4.0,459,0.22657023437499998,False,REGULAR,USD,2024-11-08
JNJ241108P00155000,2024-11-08 20:52:35+00:00,155.0,0.01,0.0,0.22,-0.09,-90.0,206.0,704,0.1274501318359375,False,REGULAR,USD,2024-11-08
JNJ241108P00157500,2024-11-08 20:55:37+00:00,157.5,1.93,1.75,2.18,0.80999994,81.81818,253.0,1079,0.23828886718749998,True,REGULAR,USD,2024-11-08
JNJ241108P00160000,2024-11-08 20:58:01+00:00,160.0,4.44,3.4,4.75,1.1100001,33.134335,41.0,73,0.46289599609375004,True,REGULAR,USD,2024-11-08
JNJ241108P00162500,2024-11-08 20:42:58+00:00,162.5,7.04,5.6,8.1,1.3899999,24.601767,14.0,10,1.0620164086914063,True,REGULAR,USD,2024-11-08
JNJ241108P00165000,2024-11-08 20:55:37+00:00,165.0,9.3,9.25,10.65,1.52,19.537275,11.0,5,0.93164130859375,True,REGULAR,USD,2024-11-08
JNJ241108P00167500,2024-11-05 16:50:47+00:00,167.5,9.93,10.95,13.8,0.0,0.0,1.0,0,1.0410204199218753,True,REGULAR,USD,2024-11-08
JNJ241108P00170000,2024-11-07 20:06:53+00:00,170.0,13.15,12.7,15.75,0.0,0.0,17.0,7,1.7119155029296875,True,REGULAR,USD,2024-11-08
JNJ241108P00172500,2024-11-05 17:25:08+00:00,172.5,14.45,15.05,17.75,0.0,0.0,2.0,0,1.6084003955078123,True,REGULAR,USD,2024-11-08
JNJ241108P00175000,2024-11-07 20:07:41+00:00,175.0,18.15,17.7,20.1,0.0,0.0,2.0,1,1.6591813916015625,True,REGULAR,USD,2024-11-08
JNJ241108P00185000,2024-10-29 14:04:08+00:00,185.0,22.9,28.0,30.6,0.0,0.0,,0,2.5810582348632813,True,REGULAR,USD,2024-11-08
JNJ241115P00110000,2024-11-06 16:46:18+00:00,110.0,0.03,0.0,0.06,0.0,0.0,1.0,18,0.914063359375,False,REGULAR,USD,2024-11-15
JNJ241115P00115000,2024-10-03 17:59:25+00:00,115.0,0.05,0.0,1.27,0.0,0.0,10.0,36,1.2959019580078124,False,REGULAR,USD,2024-11-15
JNJ241115P00120000,2024-10-29 16:39:29+00:00,120.0,0.03,0.0,0.08,0.0,0.0,6.0,22,0.726565234375,False,REGULAR,USD,2024-11-15
JNJ241115P00125000,2024-11-05 20:33:22+00:00,125.0,0.01,0.0,0.04,-0.04,-80.00001,1.0,1342,0.57812921875,False,REGULAR,USD,2024-11-15
JNJ241115P00130000,2024-11-06 18:41:17+00:00,130.0,0.02,0.0,0.04,0.0,0.0,16.0,282,0.523442265625,False,REGULAR,USD,2024-11-15
JNJ241115P00135000,2024-11-08 15:44:04+00:00,135.0,0.02,0.0,0.04,0.0,0.0,76.0,385,0.42578699218750005,False,REGULAR,USD,2024-11-15
JNJ241115P00140000,2024-11-08 20:55:11+00:00,140.0,0.03,0.0,0.05,-0.03,-50.0,36.0,784,0.3398503515625,False,REGULAR,USD,2024-11-15
JNJ241115P00145000,2024-11-08 20:37:38+00:00,145.0,0.04,0.04,0.07,-0.010000002,-16.666668,14.0,974,0.25391371093750004,False,REGULAR,USD,2024-11-15
JNJ241115P00150000,2024-11-08 20:55:33+00:00,150.0,0.11,0.1,0.15,0.0,0.0,97.0,2703,0.174812939453125,False,REGULAR,USD,2024-11-15
JNJ241115P00152500,2024-11-08 20:44:02+00:00,152.5,0.29,0.28,0.47,-0.01000002,-3.2258127,89.0,2427,0.16651224121093755,False,REGULAR,USD,2024-11-15
JNJ241115P00155000,2024-11-08 20:58:59+00:00,155.0,0.83,0.71,0.91,0.13,18.571428,789.0,4651,0.12329978271484376,False,REGULAR,USD,2024-11-15
JNJ241115P00157500,2024-11-08 20:52:35+00:00,157.5,2.25,2.06,2.42,0.5,29.940119,251.0,691,0.12183495361328125,True,REGULAR,USD,2024-11-15
JNJ241115P00160000,2024-11-08 20:56:54+00:00,160.0,4.5,4.4,4.8,1.0999999,33.03303,119.0,8953,0.17383638671875,True,REGULAR,USD,2024-11-15
JNJ241115P00162500,2024-11-08 20:42:57+00:00,162.5,6.9,6.75,7.7,1.5799999,28.937729,14.0,366,0.31323928955078123,True,REGULAR,USD,2024-11-15
JNJ241115P00165000,2024-11-08 20:55:11+00:00,165.0,9.41,9.25,10.2,0.5,5.6116724,4.0,895,0.379889013671875,True,REGULAR,USD,2024-11-15
JNJ241115P00167500,2024-11-07 20:06:40+00:00,167.5,10.65,10.3,13.35,0.0,0.0,8.0,3,0.5561567822265626,True,REGULAR,USD,2024-11-15
JNJ241115P00170000,2024-11-08 18:30:42+00:00,170.0,14.0,14.25,15.25,0.05000019,0.3584243,1.0,111,0.5117236328125,True,REGULAR,USD,2024-11-15
JNJ241115P00172500,2024-11-07 20:06:40+00:00,172.5,15.4,16.8,18.6,0.0,0.0,8.0,3,0.5576216113281252,True,REGULAR,USD,2024-11-15
JNJ241115P00175000,2024-11-07 20:40:08+00:00,175.0,18.08,18.35,20.8,0.0,0.0,2.0,2,0.7368190380859375,True,REGULAR,USD,2024-11-15
JNJ241115P00177500,2024-11-07 20:40:08+00:00,177.5,20.6,21.8,22.8,0.0,0.0,2.0,0,0.5405319384765627,True,REGULAR,USD,2024-11-15
JNJ241115P00180000,2024-10-16 16:42:10+00:00,180.0,15.45,24.3,25.05,0.0,0.0,,0,0.5224657128906249,True,REGULAR,USD,2024-11-15
JNJ241115P00185000,2024-10-25 14:22:19+00:00,185.0,22.6,27.5,31.35,0.0,0.0,1.0,0,1.0649460815429688,True,REGULAR,USD,2024-11-15
JNJ241122P00135000,2024-11-08 20:47:59+00:00,135.0,0.07,0.02,0.22,-0.16,-69.56522,8.0,12,0.4096738720703125,False,REGULAR,USD,2024-11-22
JNJ241122P00140000,2024-11-06 18:30:32+00:00,140.0,0.05,0.05,0.34,0.0,0.0,34.0,55,0.3540103662109374,False,REGULAR,USD,2024-11-22
JNJ241122P00145000,2024-11-08 18:40:33+00:00,145.0,0.12,0.05,0.19,-0.080000006,-40.000004,19.0,55,0.225593681640625,False,REGULAR,USD,2024-11-22
JNJ241122P00150000,2024-11-08 19:01:53+00:00,150.0,0.27,0.28,0.33,-0.01999998,-6.8965454,35.0,152,0.15894395751953128,False,REGULAR,USD,2024-11-22
JNJ241122P00155000,2024-11-08 20:27:59+00:00,155.0,1.33,1.15,1.42,0.19000006,17.117125,272.0,1152,0.13099013549804686,False,REGULAR,USD,2024-11-22
JNJ241122P00160000,2024-11-08 16:50:16+00:00,160.0,4.1,4.5,4.75,0.7199998,21.301767,9.0,238,0.11939357177734375,True,REGULAR,USD,2024-11-22
JNJ241122P00165000,2024-11-07 20:55:10+00:00,165.0,8.9,9.3,9.65,0.0,0.0,3801.0,104,0.1782308740234375,True,REGULAR,USD,2024-11-22
JNJ241122P00170000,2024-11-01 15:09:04+00:00,170.0,9.3,14.3,15.35,0.0,0.0,1.0,0,0.38867798828125,True,REGULAR,USD,2024-11-22
JNJ241129P00135000,2024-11-08 16:39:03+00:00,135.0,0.16,0.04,0.61,0.059999995,59.999996,7.0,8,0.4243221630859375,False,REGULAR,USD,2024-11-29
JNJ241129P00140000,2024-11-08 20:58:57+00:00,140.0,0.17,0.09,0.27,-0.06999999,-29.166664,1.0,46,0.2775951147460937,False,REGULAR,USD,2024-11-29
JNJ241129P00145000,2024-11-08 19:15:55+00:00,145.0,0.23,0.12,0.36,-0.019999996,-7.999998,25.0,108,0.2172929833984375,False,REGULAR,USD,2024-11-29
JNJ241129P00150000,2024-11-08 20:39:38+00:00,150.0,0.63,0.61,0.65,0.13,26.0,220.0,319,0.16602396484375004,False,REGULAR,USD,2024-11-29
JNJ241129P00155000,2024-11-08 20:54:43+00:00,155.0,2.07,1.98,2.25,0.26999998,14.999999,537.0,1729,0.16297223754882814,False,REGULAR,USD,2024-11-29
JNJ241129P00160000,2024-11-08 20:28:28+00:00,160.0,5.57,5.2,6.15,0.97000027,21.086964,128.0,1043,0.22132126342773437,True,REGULAR,USD,2024-11-29
JNJ241129P00165000,2024-11-08 20:54:43+00:00,165.0,10.49,10.1,11.4,1.7399998,19.885712,472.0,622,0.3402165588378906,True,REGULAR,USD,2024-11-29
JNJ241129P00170000,2024-10-24 13:36:10+00:00,170.0,7.0,15.05,17.35,0.0,0.0,1.0,14,0.5085498364257812,True,REGULAR,USD,2024-11-29
JNJ241129P00175000,2024-10-24 18:51:16+00:00,175.0,11.91,20.05,21.65,0.0,0.0,1.0,1,0.5305222729492188,True,REGULAR,USD,2024-11-29
JNJ241206P00140000,2024-11-07 20:41:10+00:00,140.0,0.17,0.0,0.74,0.0,0.0,2.0,5,0.31201859863281245,False,REGULAR,USD,2024-12-06
JNJ241206P00145000,2024-11-08 18:28:42+00:00,145.0,0.31,0.29,0.42,-0.00999999,-3.1249971,15.0,77,0.19751779052734375,False,REGULAR,USD,2024-12-06
JNJ241206P00150000,2024-11-08 20:52:25+00:00,150.0,0.86,0.83,0.9,0.08000004,10.256415,209.0,161,0.165047412109375,False,REGULAR,USD,2024-12-06
JNJ241206P00155000,2024-11-08 20:27:27+00:00,155.0,2.25,2.22,2.58,0.099999905,4.6511583,17.0,106,0.16089706298828127,False,REGULAR,USD,2024-12-06
JNJ241206P00160000,2024-11-07 20:50:04+00:00,160.0,5.02,4.75,6.4,0.0,0.0,5.0,13,0.20887021606445308,True,REGULAR,USD,2024-12-06
JNJ241206P00165000,2024-11-06 19:17:18+00:00,165.0,8.12,10.1,11.75,0.0,0.0,9.0,12,0.32092964233398436,True,REGULAR,USD,2024-12-06
JNJ241206P00180000,2024-11-01 14:01:03+00:00,180.0,20.23,23.3,27.25,0.0,0.0,4.0,2,0.5769085278320312,True,REGULAR,USD,2024-12-06
JNJ241213P00145000,2024-11-08 20:52:17+00:00,145.0,0.47,0.32,0.59,0.030000001,6.818182,6.0,22,0.19556468505859376,False,REGULAR,USD,2024-12-13
JNJ241213P00150000,2024-11-08 20:21:02+00:00,150.0,1.06,1.01,1.62,-0.0200001,-1.851861,7.0,24,0.195320546875,False,REGULAR,USD,2024-12-13
JNJ241213P00155000,2024-11-08 20:28:44+00:00,155.0,2.83,2.58,3.25,0.72,34.123226,71.0,33,0.17896328857421873,False,REGULAR,USD,2024-12-13
JNJ241213P00160000,2024-11-08 20:10:31+00:00,160.0,5.58,5.9,6.4,0.77999973,16.249992,40.0,8,0.187508125,True,REGULAR,USD,2024-12-13
JNJ241220P00110000,2024-10-25 19:39:00+00:00,110.0,0.02,0.0,0.53,0.0,0.0,1.0,1,0.5312546875,False,REGULAR,USD,2024-12-20
JNJ241220P00115000,2024-10-28 13:30:03+00:00,115.0,0.18,0.0,0.58,0.0,0.0,1.0,2,0.5483443603515626,False,REGULAR,USD,2024-12-20
JNJ241220P00120000,2024-10-30 16:11:45+00:00,120.0,0.09,0.01,1.71,0.0,0.0,2.0,4,0.5297898583984376,False,REGULAR,USD,2024-12-20
JNJ241220P00125000,2024-11-08 19:17:52+00:00,125.0,0.23,0.02,0.67,0.14,155.55554,8.0,626,0.43579665771484377,False,REGULAR,USD,2024-12-20
JNJ241220P00130000,2024-11-07 19:00:26+00:00,130.0,0.34,0.04,0.33,0.0,0.0,3.0,113,0.31836619140624994,False,REGULAR,USD,2024-12-20
JNJ241220P00135000,2024-11-06 19:20:47+00:00,135.0,0.16,0.08,0.34,0.0,0.0,1.0,344,0.264655791015625,False,REGULAR,USD,2024-12-20
JNJ241220P00140000,2024-11-08 20:39:02+00:00,140.0,0.28,0.26,0.51,0.0,0.0,518.0,139,0.23120885986328127,False,REGULAR,USD,2024-12-20
JNJ241220P00145000,2024-11-08 20:39:57+00:00,145.0,0.57,0.55,0.81,0.00999999,1.7857126,83.0,2341,0.1981281359863281,False,REGULAR,USD,2024-12-20
JNJ241220P00150000,2024-11-08 20:58:59+00:00,150.0,1.34,1.31,1.38,0.110000014,8.94309,414.0,3524,0.16480327392578126,False,REGULAR,USD,2024-12-20
JNJ241220P00155000,2024-11-08 20:35:43+00:00,155.0,3.1,3.0,3.1,0.39999986,15.384608,218.0,3749,0.15674671386718753,False,REGULAR,USD,2024-12-20
JNJ241220P00160000,2024-11-08 20:47:12+00:00,160.0,6.05,6.05,7.2,0.5500002,9.769098,37.0,5694,0.2122881506347656,True,REGULAR,USD,2024-12-20
JNJ241220P00165000,2024-11-07 17:21:25+00:00,165.0,8.91,9.55,11.75,0.0,0.0,18.0,2339,0.26355716918945316,True,REGULAR,USD,2024-12-20
JNJ241220P00170000,2024-11-01 19:28:35+00:00,170.0,10.8,14.45,17.0,0.0,0.0,2.0,28,0.34314621704101556,True,REGULAR,USD,2024-12-20
JNJ241220P00175000,2024-11-07 14:42:46+00:00,175.0,18.54,20.05,21.4,0.0,0.0,10.0,38,0.3624331335449219,True,REGULAR,USD,2024-12-20
JNJ241220P00180000,2024-10-14 17:23:25+00:00,180.0,18.85,24.45,26.5,0.0,0.0,1.0,87,0.42200285034179685,True,REGULAR,USD,2024-12-20
JNJ241220P00185000,2024-11-07 14:42:46+00:00,185.0,28.52,28.85,31.5,0.0,0.0,20.0,12,0.47119669433593747,True,REGULAR,USD,2024-12-20
JNJ250117P00075000,2024-11-06 16:46:18+00:00,75.0,0.03,0.01,0.04,0.0,0.0,1.0,193,0.6015664843750002,False,REGULAR,USD,2025-01-17
JNJ250117P00080000,2024-11-06 15:26:10+00:00,80.0,0.02,0.0,0.04,0.0,0.0,5.0,552,0.5390671093750001,False,REGULAR,USD,2025-01-17
JNJ250117P00085000,2024-11-07 14:30:01+00:00,85.0,0.04,0.02,0.06,0.0,0.0,4.0,240,0.5273484765625001,False,REGULAR,USD,2025-01-17
JNJ250117P00090000,2024-11-04 15:37:21+00:00,90.0,0.03,0.02,0.06,0.0,0.0,3.0,135,0.5039112109375,False,REGULAR,USD,2025-01-17
JNJ250117P00095000,2024-10-29 16:38:28+00:00,95.0,0.08,0.02,0.1,0.0,0.0,8.0,379,0.4892629199218751,False,REGULAR,USD,2025-01-17
JNJ250117P00100000,2024-11-04 19:33:57+00:00,100.0,0.06,0.0,0.1,0.0,0.0,20.0,1129,0.44336494140625,False,REGULAR,USD,2025-01-17
JNJ250117P00105000,2024-11-07 14:44:25+00:00,105.0,0.09,0.02,0.1,0.0,0.0,2.0,1839,0.398443515625,False,REGULAR,USD,2025-01-17
JNJ250117P00110000,2024-11-07 14:49:08+00:00,110.0,0.08,0.0,0.06,0.0,0.0,15.0,930,0.33399103515625,False,REGULAR,USD,2025-01-17
JNJ250117P00115000,2024-11-08 16:10:56+00:00,115.0,0.1,0.0,0.2,-0.050000004,-33.333336,2.0,521,0.3505924316406249,False,REGULAR,USD,2025-01-17
JNJ250117P00120000,2024-11-08 19:39:25+00:00,120.0,0.12,0.11,0.16,0.009999998,9.090907,19.0,2407,0.29688203124999996,False,REGULAR,USD,2025-01-17
JNJ250117P00125000,2024-11-07 20:20:45+00:00,125.0,0.21,0.1,0.22,0.0,0.0,2.0,3904,0.270515107421875,False,REGULAR,USD,2025-01-17
JNJ250117P00130000,2024-11-07 18:52:34+00:00,130.0,0.24,0.15,0.28,0.030000001,14.285715,1.0,2275,0.23975369628906246,False,REGULAR,USD,2025-01-17
JNJ250117P00135000,2024-11-08 20:22:10+00:00,135.0,0.31,0.26,0.36,0.00999999,3.33333,341.0,2929,0.20850400878906244,False,REGULAR,USD,2025-01-17
JNJ250117P00140000,2024-11-08 20:35:08+00:00,140.0,0.55,0.55,0.59,0.02000004,3.7735927,29.0,3849,0.1871419177246094,False,REGULAR,USD,2025-01-17
JNJ250117P00145000,2024-11-08 20:50:43+00:00,145.0,1.13,1.06,1.13,0.15999997,16.49484,46.0,4611,0.17347017944335938,False,REGULAR,USD,2025-01-17
JNJ250117P00150000,2024-11-08 20:49:09+00:00,150.0,2.07,2.05,2.13,0.28999996,16.292133,137.0,5484,0.16108016662597657,False,REGULAR,USD,2025-01-17
JNJ250117P00155000,2024-11-08 20:32:10+00:00,155.0,3.8,3.85,3.95,0.25,7.0422535,81.0,3877,0.15314567565917972,False,REGULAR,USD,2025-01-17
JNJ250117P00160000,2024-11-08 20:32:09+00:00,160.0,6.75,6.7,7.8,0.9000001,15.384617,115.0,6676,0.18842364318847654,True,REGULAR,USD,2025-01-17
JNJ250117P00165000,2024-11-08 20:19:51+00:00,165.0,10.26,10.6,11.55,0.94000053,10.085843,14.0,2974,0.19623606506347657,True,REGULAR,USD,2025-01-17
JNJ250117P00170000,2024-11-08 17:51:10+00:00,170.0,14.81,15.05,15.9,3.6600008,32.825123,13.0,258,0.2117998742675781,True,REGULAR,USD,2025-01-17
JNJ250117P00175000,2024-11-01 17:24:56+00:00,175.0,15.24,20.0,21.05,0.0,0.0,5.0,18,0.2624585473632813,True,REGULAR,USD,2025-01-17
JNJ250117P00180000,2024-11-06 20:47:27+00:00,180.0,22.51,23.4,27.25,0.0,0.0,1.0,306,0.3687807263183594,True,REGULAR,USD,2025-01-17
JNJ250117P00185000,2024-10-11 14:56:34+00:00,185.0,23.15,28.3,32.0,0.0,0.0,4.0,45,0.39551385742187506,True,REGULAR,USD,2025-01-17
JNJ250117P00190000,2024-02-21 15:31:06+00:00,190.0,32.3,32.5,36.6,0.0,0.0,25.0,0,0.40906352661132805,True,REGULAR,USD,2025-01-17
JNJ250117P00195000,2023-09-12 18:32:44+00:00,195.0,31.3,37.9,39.35,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
JNJ250117P00200000,2024-09-12 19:38:40+00:00,200.0,35.48,37.6,40.1,0.0,0.0,7.0,7,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
JNJ250117P00210000,2024-09-12 19:38:40+00:00,210.0,45.5,46.85,50.8,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
JNJ250117P00220000,2023-05-04 14:06:22+00:00,220.0,59.0,60.65,65.25,0.0,0.0,1.0,0,0.467778759765625,True,REGULAR,USD,2025-01-17
JNJ250117P00230000,2023-09-12 18:32:51+00:00,230.0,66.2,72.75,75.05,0.0,0.0,,0,0.48389187988281257,True,REGULAR,USD,2025-01-17
JNJ250117P00240000,2024-06-06 19:56:10+00:00,240.0,93.33,91.85,95.65,0.0,0.0,1.0,0,1.0952193676757815,True,REGULAR,USD,2025-01-17
JNJ250117P00250000,2024-10-11 19:16:09+00:00,250.0,88.6,94.1,96.3,0.0,0.0,2.0,3,0.5888712988281251,True,REGULAR,USD,2025-01-17
JNJ250117P00260000,2024-09-27 19:45:10+00:00,260.0,98.22,98.2,100.6,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
JNJ250321P00075000,2024-09-30 19:42:44+00:00,75.0,0.06,0.0,1.07,0.0,0.0,2.0,3,0.6518589501953126,False,REGULAR,USD,2025-03-21
JNJ250321P00080000,2024-10-10 17:47:58+00:00,80.0,0.08,0.0,0.08,0.0,0.0,2.0,2,0.45508357421875,False,REGULAR,USD,2025-03-21
JNJ250321P00085000,2024-10-31 17:51:43+00:00,85.0,0.06,0.0,0.08,0.0,0.0,2.0,6,0.41602146484374997,False,REGULAR,USD,2025-03-21
JNJ250321P00090000,2024-10-28 18:33:56+00:00,90.0,0.05,0.02,0.1,0.0,0.0,2.0,20,0.39063109375,False,REGULAR,USD,2025-03-21
JNJ250321P00095000,2024-11-05 18:35:11+00:00,95.0,0.07,0.03,0.14,-0.059999995,-46.153843,1.0,292,0.37256486816406253,False,REGULAR,USD,2025-03-21
JNJ250321P00100000,2024-11-07 14:30:16+00:00,100.0,0.14,0.05,0.18,0.0,0.0,2.0,91,0.3501041552734374,False,REGULAR,USD,2025-03-21
JNJ250321P00105000,2024-11-07 15:21:22+00:00,105.0,0.18,0.05,0.19,0.0,0.0,2.0,147,0.31836619140624994,False,REGULAR,USD,2025-03-21
JNJ250321P00110000,2024-11-07 20:05:39+00:00,110.0,0.2,0.05,0.21,0.0,0.0,2.0,144,0.28955788574218744,False,REGULAR,USD,2025-03-21
JNJ250321P00115000,2024-11-07 20:13:18+00:00,115.0,0.26,0.23,0.36,0.019999996,8.333331,1.0,894,0.2827220166015625,False,REGULAR,USD,2025-03-21
JNJ250321P00120000,2024-11-07 20:17:07+00:00,120.0,0.37,0.17,0.38,0.0,0.0,3.0,269,0.2514723291015625,False,REGULAR,USD,2025-03-21
JNJ250321P00125000,2024-11-08 16:23:58+00:00,125.0,0.5,0.45,0.61,-0.01999998,-3.8461504,1.0,273,0.24158473266601563,False,REGULAR,USD,2025-03-21
JNJ250321P00130000,2024-11-08 20:57:59+00:00,130.0,0.72,0.7,0.75,0.01000005,1.4084578,5.0,1032,0.2172929833984375,False,REGULAR,USD,2025-03-21
JNJ250321P00135000,2024-11-08 20:34:39+00:00,135.0,1.05,1.03,1.39,0.029999971,2.9411738,45.0,1973,0.21778125976562498,False,REGULAR,USD,2025-03-21
JNJ250321P00140000,2024-11-08 20:47:49+00:00,140.0,1.68,1.43,1.88,0.15999997,10.526314,268.0,1035,0.19873848144531248,False,REGULAR,USD,2025-03-21
JNJ250321P00145000,2024-11-08 20:45:48+00:00,145.0,2.57,2.3,2.63,0.31999993,14.2222185,207.0,1239,0.18146570495605469,False,REGULAR,USD,2025-03-21
JNJ250321P00150000,2024-11-08 19:00:56+00:00,150.0,3.91,3.85,4.0,0.21000004,5.675677,122.0,1649,0.17255466125488284,False,REGULAR,USD,2025-03-21
JNJ250321P00155000,2024-11-08 20:34:29+00:00,155.0,5.82,5.8,6.0,0.26999998,4.8648643,60.0,1384,0.16620706848144534,False,REGULAR,USD,2025-03-21
JNJ250321P00160000,2024-11-08 20:27:05+00:00,160.0,8.3,8.45,8.7,0.25,3.10559,19.0,1411,0.16205671936035154,True,REGULAR,USD,2025-03-21
JNJ250321P00165000,2024-11-07 17:35:18+00:00,165.0,10.53,11.75,12.8,0.0,0.0,3.0,395,0.1818319122314453,True,REGULAR,USD,2025-03-21
JNJ250321P00170000,2024-11-07 19:40:04+00:00,170.0,14.45,15.75,16.3,0.0,0.0,4.0,167,0.16968603759765627,True,REGULAR,USD,2025-03-21
JNJ250321P00175000,2024-10-25 19:26:42+00:00,175.0,15.67,20.1,21.65,0.0,0.0,1.0,1,0.21509573974609375,True,REGULAR,USD,2025-03-21
JNJ250321P00180000,2024-11-01 19:27:19+00:00,180.0,20.55,24.05,26.7,0.0,0.0,6.0,10,0.24732197998046873,True,REGULAR,USD,2025-03-21
JNJ250321P00185000,2024-10-10 16:02:59+00:00,185.0,25.3,28.85,31.95,0.0,0.0,3.0,16,0.28601788208007806,True,REGULAR,USD,2025-03-21
JNJ250321P00190000,2024-10-03 19:46:30+00:00,190.0,29.8,29.65,31.75,0.0,0.0,,10,1.0000000000000003e-05,True,REGULAR,USD,2025-03-21
JNJ250321P00200000,2024-08-14 14:31:42+00:00,200.0,41.75,34.9,35.6,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-03-21
JNJ250417P00080000,2024-10-17 15:18:51+00:00,80.0,0.1,0.0,0.71,0.0,0.0,2.0,1,0.5107470800781251,False,REGULAR,USD,2025-04-17
JNJ250417P00085000,2024-11-05 20:02:45+00:00,85.0,0.14,0.0,0.74,0.0,0.0,2.0,2,0.5351608984375,False,REGULAR,USD,2025-04-17
JNJ250417P00090000,2024-10-17 15:19:58+00:00,90.0,0.18,0.0,0.72,0.0,0.0,2.0,1,0.48828636718750007,False,REGULAR,USD,2025-04-17
JNJ250417P00095000,2024-11-05 20:02:00+00:00,95.0,0.22,0.07,0.29,0.0,0.0,2.0,5,0.37915659912109373,False,REGULAR,USD,2025-04-17
JNJ250417P00100000,2024-11-06 16:27:47+00:00,100.0,0.19,0.09,0.75,0.0,0.0,2.0,1,0.41040628662109374,False,REGULAR,USD,2025-04-17
JNJ250417P00105000,2024-10-31 17:44:36+00:00,105.0,0.46,0.01,2.76,0.0,0.0,2.0,3,0.5184374328613282,False,REGULAR,USD,2025-04-17
JNJ250417P00110000,2024-11-04 20:19:50+00:00,110.0,0.44,0.14,0.75,0.0,0.0,2.0,2,0.33521172607421873,False,REGULAR,USD,2025-04-17
JNJ250417P00115000,2024-11-04 20:17:39+00:00,115.0,0.56,0.0,0.75,0.0,0.0,2.0,1,0.2995675512695312,False,REGULAR,USD,2025-04-17
JNJ250417P00120000,2024-11-06 16:52:33+00:00,120.0,1.05,0.25,0.9,0.0,0.0,1.0,12,0.27686270019531245,False,REGULAR,USD,2025-04-17
JNJ250417P00125000,2024-11-07 20:21:02+00:00,125.0,0.65,0.66,0.81,0.0,0.0,3.0,31,0.2357254162597656,False,REGULAR,USD,2025-04-17
JNJ250417P00130000,2024-11-08 17:55:50+00:00,130.0,0.91,0.73,1.03,0.0,0.0,3.0,176,0.2157060852050781,False,REGULAR,USD,2025-04-17
JNJ250417P00135000,2024-11-08 20:31:49+00:00,135.0,1.34,1.32,1.49,0.04000008,3.0769293,100.0,205,0.20331607238769528,False,REGULAR,USD,2025-04-17
JNJ250417P00140000,2024-11-08 14:57:06+00:00,140.0,1.91,1.77,2.64,0.059999943,3.24324,16.0,1181,0.20838193969726557,False,REGULAR,USD,2025-04-17
