contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
RUTW241108C02320000,2024-11-08 16:10:21+00:00,2320.0,71.34,77.0,87.0,0.29999542,0.42229086,15.0,29.0,0.6687044848632814,1.0,REGULAR,USD,2024-11-08
RUTW241108C02325000,2024-11-08 14:30:20+00:00,2325.0,56.58,72.0,82.0,-3.579998,-5.9507947,1.0,37.0,0.6408116973876954,1.0,REGULAR,USD,2024-11-08
RUTW241108C02330000,2024-11-08 16:10:21+00:00,2330.0,61.41,67.0,77.0,5.2599983,9.367762,31.0,51.0,0.6126137371826172,1.0,REGULAR,USD,2024-11-08
RUTW241108C02335000,2024-11-07 20:14:15+00:00,2335.0,63.24,62.0,72.0,0.0,0.0,7.0,61.0,0.5841106042480468,1.0,REGULAR,USD,2024-11-08
RUTW241108C02340000,2024-11-08 20:48:53+00:00,2340.0,59.12,57.0,67.0,0.7099991,1.2155437,19.0,93.0,0.5553022985839844,1.0,REGULAR,USD,2024-11-08
RUTW241108C02345000,2024-11-08 15:24:41+00:00,2345.0,45.04,52.0,62.0,-4.989998,-9.974011,10.0,63.0,0.5261277856445312,1.0,REGULAR,USD,2024-11-08
RUTW241108C02350000,2024-11-08 20:02:58+00:00,2350.0,51.82,47.0,57.0,14.16,37.599575,20.0,253.0,0.49646499633789065,1.0,REGULAR,USD,2024-11-08
RUTW241108C02355000,2024-11-08 14:45:50+00:00,2355.0,42.58,42.0,52.0,2.5800018,6.4500046,2.0,150.0,0.4663444479370118,1.0,REGULAR,USD,2024-11-08
RUTW241108C02360000,2024-11-08 20:57:43+00:00,2360.0,40.37,37.0,47.0,6.9699974,20.868256,44.0,86.0,0.43564407135009764,1.0,REGULAR,USD,2024-11-08
RUTW241108C02365000,2024-11-08 18:39:53+00:00,2365.0,31.5,32.0,42.0,0.8600006,2.8067906,48.0,196.0,0.40427231475830083,1.0,REGULAR,USD,2024-11-08
RUTW241108C02370000,2024-11-08 18:34:39+00:00,2370.0,24.05,27.0,37.0,0.44999886,1.9067748,105.0,148.0,0.3721376263427735,1.0,REGULAR,USD,2024-11-08
RUTW241108C02375000,2024-11-08 19:37:06+00:00,2375.0,26.56,22.0,32.0,-0.460001,-1.7024462,124.0,252.0,0.33899586791992187,1.0,REGULAR,USD,2024-11-08
RUTW241108C02380000,2024-11-08 20:27:35+00:00,2380.0,17.02,17.0,27.0,1.1300001,7.1113915,97.0,138.0,0.304694453125,1.0,REGULAR,USD,2024-11-08
RUTW241108C02385000,2024-11-08 20:55:25+00:00,2385.0,16.23,12.0,22.0,2.0599995,14.537751,209.0,165.0,0.2688366574096679,1.0,REGULAR,USD,2024-11-08
RUTW241108C02390000,2024-11-08 20:34:25+00:00,2390.0,7.08,8.6,15.0,-4.51,-38.912857,1936.0,187.0,0.18805743591308594,1.0,REGULAR,USD,2024-11-08
RUTW241108C02395000,2024-11-08 20:58:57+00:00,2395.0,5.93,3.6,12.0,-6.57,-52.56,2435.0,105.0,0.18976640319824223,1.0,REGULAR,USD,2024-11-08
RUTW241108C02400000,2024-11-08 20:59:37+00:00,2400.0,0.93,0.0,2.0,-6.26,-87.06537,2024.0,746.0,0.04340556213378906,0.0,REGULAR,USD,2024-11-08
RUTW241108C02405000,2024-11-08 20:57:35+00:00,2405.0,0.88,0.0,1.65,-4.69,-84.20107,1185.0,63.0,0.07444162872314453,0.0,REGULAR,USD,2024-11-08
RUTW241108C02410000,2024-11-08 20:51:22+00:00,2410.0,0.01,0.0,0.2,-4.3799996,-99.77221,663.0,174.0,0.054696953125,0.0,REGULAR,USD,2024-11-08
RUTW241108C02415000,2024-11-08 20:14:34+00:00,2415.0,0.03,0.0,4.8,-3.32,-99.10448,320.0,148.0,0.21454642883300779,0.0,REGULAR,USD,2024-11-08
RUTW241108C02420000,2024-11-08 20:55:25+00:00,2420.0,0.03,0.0,4.8,-2.52,-98.82353,339.0,89.0,0.2467116345214844,0.0,REGULAR,USD,2024-11-08
RUTW241108C02425000,2024-11-08 18:52:54+00:00,2425.0,0.03,0.0,0.05,-1.75,-98.314606,513.0,344.0,0.0898528515625,0.0,REGULAR,USD,2024-11-08
RUTW241108C02430000,2024-11-08 16:58:24+00:00,2430.0,0.04,0.0,0.05,-1.21,-96.8,41.0,200.0,0.1049894189453125,0.0,REGULAR,USD,2024-11-08
RUTW241108C02435000,2024-11-08 16:29:53+00:00,2435.0,0.05,0.0,4.8,-0.8,-94.117645,30.0,67.0,0.33515069152832033,0.0,REGULAR,USD,2024-11-08
RUTW241108C02440000,2024-11-08 19:24:13+00:00,2440.0,0.03,0.0,0.35,-0.57000005,-95.0,63.0,146.0,0.17993984130859375,0.0,REGULAR,USD,2024-11-08
RUTW241108C02445000,2024-11-08 15:08:22+00:00,2445.0,0.05,0.0,4.8,-0.36999997,-88.09523,9.0,71.0,0.3897155755615235,0.0,REGULAR,USD,2024-11-08
RUTW241108C02450000,2024-11-08 16:50:53+00:00,2450.0,0.05,0.0,0.05,-0.26999998,-84.37499,38.0,560.0,0.16309430664062502,0.0,REGULAR,USD,2024-11-08
RUTW241108C02455000,2024-11-08 14:42:39+00:00,2455.0,0.1,0.0,4.8,-0.13,-56.52174,189.0,441.0,0.44183907775878906,0.0,REGULAR,USD,2024-11-08
RUTW241108C02460000,2024-11-08 18:37:59+00:00,2460.0,0.03,0.0,4.8,-0.099999994,-76.92307,63.0,460.0,0.46710737976074224,0.0,REGULAR,USD,2024-11-08
RUTW241108C02465000,2024-11-07 21:01:54+00:00,2465.0,0.07,0.0,4.8,0.02,40.0,1.0,200.0,0.4920094744873047,0.0,REGULAR,USD,2024-11-08
RUTW241108C02470000,2024-11-08 15:01:37+00:00,2470.0,0.04,0.0,0.05,-0.050000004,-55.555557,8.0,307.0,0.21778125976562498,0.0,REGULAR,USD,2024-11-08
RUTW241108C02475000,2024-11-08 18:54:05+00:00,2475.0,0.05,0.0,0.05,-0.029999997,-37.499996,31.0,225.0,0.231452998046875,0.0,REGULAR,USD,2024-11-08
RUTW241108C02480000,2024-11-07 20:25:01+00:00,2480.0,0.04,0.0,0.05,-0.13,-76.4706,6.0,342.0,0.245124736328125,0.0,REGULAR,USD,2024-11-08
RUTW241108C02485000,2024-11-07 19:50:50+00:00,2485.0,0.13,0.0,0.05,0.0,0.0,84.0,132.0,0.257819921875,0.0,REGULAR,USD,2024-11-08
RUTW241108C02490000,2024-11-07 15:50:45+00:00,2490.0,0.84,0.0,4.8,0.0,0.0,5.0,61.0,0.5061694891357422,0.0,REGULAR,USD,2024-11-08
RUTW241108C02495000,2024-11-07 15:50:45+00:00,2495.0,0.67,0.0,4.8,0.0,0.0,4.0,20.0,0.5266770965576173,0.0,REGULAR,USD,2024-11-08
RUTW241108C02500000,2024-11-07 21:09:53+00:00,2500.0,0.05,0.0,4.8,0.0,0.0,128.0,121.0,0.547001600341797,0.0,REGULAR,USD,2024-11-08
RUTW241108C02505000,2024-11-06 18:40:07+00:00,2505.0,0.65,0.0,4.8,0.0,0.0,1.0,20.0,0.5670209313964845,0.0,REGULAR,USD,2024-11-08
RUTW241108C02510000,2024-11-07 14:30:07+00:00,2510.0,0.6,0.0,4.8,0.0,0.0,1.0,173.0,0.586918193359375,0.0,REGULAR,USD,2024-11-08
RUTW241108C02515000,2024-11-06 18:05:37+00:00,2515.0,0.55,0.0,4.8,0.0,0.0,2.0,55.0,0.6066933862304689,0.0,REGULAR,USD,2024-11-08
RUTW241108C02520000,2024-11-08 16:50:53+00:00,2520.0,0.02,0.0,4.8,-0.23,-92.0,10.0,219.0,0.6262244409179689,0.0,REGULAR,USD,2024-11-08
RUTW241108C02525000,2024-11-07 19:49:29+00:00,2525.0,0.08,0.0,4.8,0.0,0.0,2.0,61.0,0.6456334265136718,0.0,REGULAR,USD,2024-11-08
RUTW241108C02530000,2024-10-17 18:25:38+00:00,2530.0,3.48,0.0,4.8,0.0,0.0,,107.0,0.6649203430175783,0.0,REGULAR,USD,2024-11-08
RUTW241108C02535000,2024-11-07 21:12:47+00:00,2535.0,0.03,0.0,4.8,0.0,0.0,13.0,59.0,0.6839631213378907,0.0,REGULAR,USD,2024-11-08
RUTW241108C02540000,2024-11-07 15:16:07+00:00,2540.0,0.12,0.0,4.8,0.0,0.0,45.0,204.0,0.7028838305664062,0.0,REGULAR,USD,2024-11-08
RUTW241108C02545000,2024-10-18 18:48:45+00:00,2545.0,2.5,0.0,4.8,0.0,0.0,36.0,62.0,0.7216824707031251,0.0,REGULAR,USD,2024-11-08
RUTW241108C02550000,2024-11-07 15:09:12+00:00,2550.0,0.15,0.0,4.8,0.0,0.0,48.0,204.0,0.7403590417480468,0.0,REGULAR,USD,2024-11-08
RUTW241108C02575000,2024-11-05 15:36:33+00:00,2575.0,0.12,0.0,4.8,0.0,0.0,1.0,1.0,0.8319108605957031,0.0,REGULAR,USD,2024-11-08
RUTW241108C02600000,2024-11-06 16:33:03+00:00,2600.0,0.1,0.05,4.8,0.0,0.0,5.0,20.0,0.9224861267089843,0.0,REGULAR,USD,2024-11-08
RUTW241108C02620000,2024-10-25 15:19:01+00:00,2620.0,0.25,0.0,4.8,0.0,0.0,3.0,3.0,0.9898682653808593,0.0,REGULAR,USD,2024-11-08
RUTW241111C02100000,2024-11-04 15:42:09+00:00,2100.0,142.35,301.7,305.9,0.0,0.0,1.0,1.0,0.789064609375,1.0,REGULAR,USD,2024-11-11
RUTW241111C02210000,2024-11-08 20:26:54+00:00,2210.0,187.12,191.7,195.7,132.92,245.23987,2.0,48.0,0.5354050366210938,1.0,REGULAR,USD,2024-11-11
RUTW241111C02230000,2024-11-04 20:31:32+00:00,2230.0,43.2,171.7,175.7,0.0,0.0,2.0,2.0,0.5416305603027345,1.0,REGULAR,USD,2024-11-11
RUTW241111C02245000,2024-11-06 14:56:26+00:00,2245.0,147.07,156.7,160.6,34.47001,30.612797,3.0,2.0,0.5022937954711916,1.0,REGULAR,USD,2024-11-11
RUTW241111C02250000,2024-11-07 16:11:56+00:00,2250.0,143.8,151.7,155.6,0.0,0.0,42.0,25.0,0.48993429992675785,1.0,REGULAR,USD,2024-11-11
RUTW241111C02255000,2024-11-07 19:48:03+00:00,2255.0,125.1,146.7,150.7,0.0,0.0,10.0,12.0,0.4797415307617187,1.0,REGULAR,USD,2024-11-11
RUTW241111C02260000,2024-11-08 20:57:43+00:00,2260.0,140.0,141.7,145.7,4.8099976,3.5579536,2.0,47.0,0.46722944885253903,1.0,REGULAR,USD,2024-11-11
RUTW241111C02265000,2024-10-29 18:43:12+00:00,2265.0,36.9,136.7,140.7,0.0,0.0,,6.0,0.4546868496704102,1.0,REGULAR,USD,2024-11-11
RUTW241111C02270000,2024-11-06 18:18:01+00:00,2270.0,119.9,131.7,135.7,0.0,0.0,22.0,10.0,0.4421137332153321,1.0,REGULAR,USD,2024-11-11
RUTW241111C02280000,2024-11-08 14:57:45+00:00,2280.0,108.66,121.7,125.8,79.66,274.68967,1.0,8.0,0.41879853668212885,1.0,REGULAR,USD,2024-11-11
RUTW241111C02290000,2024-11-07 17:15:55+00:00,2290.0,109.0,112.0,115.7,0.0,0.0,5.0,21.0,0.3912109219360351,1.0,REGULAR,USD,2024-11-11
RUTW241111C02300000,2024-11-08 21:04:55+00:00,2300.0,101.7,101.8,105.8,5.0199966,5.192384,6.0,325.0,0.36725486267089846,1.0,REGULAR,USD,2024-11-11
RUTW241111C02305000,2024-11-07 14:42:23+00:00,2305.0,87.4,96.8,100.8,0.0,0.0,1.0,3.0,0.35416295257568353,1.0,REGULAR,USD,2024-11-11
RUTW241111C02310000,2024-11-04 16:05:06+00:00,2310.0,17.67,91.8,95.8,0.0,0.0,2.0,3.0,0.34101000793457037,1.0,REGULAR,USD,2024-11-11
RUTW241111C02325000,2024-11-08 15:42:48+00:00,2325.0,69.62,76.8,80.8,61.22,728.8094,2.0,5.0,0.30084927673339845,1.0,REGULAR,USD,2024-11-11
RUTW241111C02335000,2024-11-08 15:42:46+00:00,2335.0,66.13,67.0,70.3,-1.1200027,-1.6654316,47.0,17.0,0.26538820556640624,1.0,REGULAR,USD,2024-11-11
RUTW241111C02350000,2024-11-08 18:35:30+00:00,2350.0,47.44,52.1,55.3,-2.9900017,-5.929014,16.0,659.0,0.22367109344482416,1.0,REGULAR,USD,2024-11-11
RUTW241111C02355000,2024-11-07 16:53:34+00:00,2355.0,36.98,47.2,50.3,-10.260002,-21.718887,1.0,6.0,0.2093584924316406,1.0,REGULAR,USD,2024-11-11
RUTW241111C02360000,2024-11-08 20:57:43+00:00,2360.0,40.87,42.4,45.5,-2.6599998,-6.1107283,4.0,14.0,0.19754830780029298,1.0,REGULAR,USD,2024-11-11
RUTW241111C02365000,2024-11-08 21:03:23+00:00,2365.0,38.02,37.8,41.4,-5.1399994,-11.909174,79.0,8.0,0.19440502868652343,1.0,REGULAR,USD,2024-11-11
RUTW241111C02375000,2024-11-08 21:07:24+00:00,2375.0,28.79,28.7,31.4,-11.349998,-28.276031,13.0,8.0,0.1623008575439453,1.0,REGULAR,USD,2024-11-11
RUTW241111C02390000,2024-11-08 21:03:23+00:00,2390.0,17.26,17.2,19.3,-4.3099995,-19.981453,1273.0,32.0,0.1395044546508789,1.0,REGULAR,USD,2024-11-11
RUTW241111C02400000,2024-11-08 21:07:47+00:00,2400.0,11.31,11.4,12.4,-0.6899996,-5.749996,338.0,360.0,0.12549702636718751,0.0,REGULAR,USD,2024-11-11
RUTW241111C02410000,2024-11-08 21:07:47+00:00,2410.0,6.72,7.0,7.5,-5.77,-46.196957,58.0,66.0,0.11921046813964843,0.0,REGULAR,USD,2024-11-11
RUTW241111C02455000,2024-11-08 21:04:54+00:00,2455.0,0.34,0.3,0.5,-4.3599997,-92.76595,99.0,38.0,0.12397116271972657,0.0,REGULAR,USD,2024-11-11
RUTW241111C02515000,2024-11-07 16:16:51+00:00,2515.0,0.75,0.0,0.1,0.0,0.0,5.0,7.0,0.18116053222656248,0.0,REGULAR,USD,2024-11-11
RUTW241112C02030000,2024-11-05 17:14:04+00:00,2030.0,217.68,371.6,376.0,0.0,0.0,1.0,1.0,0.848512257080078,1.0,REGULAR,USD,2024-11-12
RUTW241112C02225000,2024-11-05 16:33:21+00:00,2225.0,56.02,176.7,181.1,0.0,0.0,20.0,11.0,0.5039722454833984,1.0,REGULAR,USD,2024-11-12
RUTW241112C02230000,2024-11-04 15:39:27+00:00,2230.0,52.1,171.7,176.1,0.0,0.0,21.0,11.0,0.49286395812988293,1.0,REGULAR,USD,2024-11-12
RUTW241112C02240000,2024-11-01 15:05:14+00:00,2240.0,38.7,161.7,166.1,0.0,0.0,1.0,1.0,0.47058634887695316,1.0,REGULAR,USD,2024-11-12
RUTW241112C02250000,2024-11-06 20:51:36+00:00,2250.0,144.47,151.7,156.2,0.0,0.0,7.0,15.0,0.4501092587280273,1.0,REGULAR,USD,2024-11-12
RUTW241112C02255000,2024-11-06 17:50:49+00:00,2255.0,130.2,146.8,151.2,0.0,0.0,3.0,0.0,0.4388178677368164,1.0,REGULAR,USD,2024-11-12
RUTW241112C02270000,2024-11-06 14:30:08+00:00,2270.0,102.99,131.8,136.2,0.0,0.0,1.0,2.0,0.4046995565795898,1.0,REGULAR,USD,2024-11-12
RUTW241112C02300000,2024-11-07 17:59:58+00:00,2300.0,94.25,101.9,106.3,0.0,0.0,6.0,3.0,0.33670707244873044,1.0,REGULAR,USD,2024-11-12
RUTW241112C02305000,2024-11-04 20:30:10+00:00,2305.0,16.34,97.0,101.4,0.0,0.0,1.0,0.0,0.3264532687377929,1.0,REGULAR,USD,2024-11-12
RUTW241112C02335000,2024-11-07 14:58:38+00:00,2335.0,66.52,67.5,71.8,0.0,0.0,1.0,13.0,0.2584913018798829,1.0,REGULAR,USD,2024-11-12
RUTW241112C02350000,2024-10-28 19:19:42+00:00,2350.0,14.82,53.3,57.5,0.0,0.0,,1.0,0.22818764984130857,1.0,REGULAR,USD,2024-11-12
RUTW241112C02355000,2024-11-08 19:35:02+00:00,2355.0,47.62,48.8,52.8,33.75,243.33095,4.0,3.0,0.21808643249511717,1.0,REGULAR,USD,2024-11-12
RUTW241112C02360000,2024-11-08 19:35:02+00:00,2360.0,43.22,44.3,48.3,9.080002,26.596375,1.0,0.0,0.20978573425292968,1.0,REGULAR,USD,2024-11-12
RUTW241112C02365000,2024-11-08 18:35:30+00:00,2365.0,34.15,40.0,43.8,27.390001,405.17755,8.0,8.0,0.20078313873291015,1.0,REGULAR,USD,2024-11-12
RUTW241112C02370000,2024-11-08 18:35:30+00:00,2370.0,30.31,35.9,39.5,-1.5900002,-4.9843264,5.0,6.0,0.19315382049560548,1.0,REGULAR,USD,2024-11-12
RUTW241112C02380000,2024-11-08 20:04:38+00:00,2380.0,29.0,28.6,30.9,-2.2999992,-7.3482404,7.0,87.0,0.1749960430908203,1.0,REGULAR,USD,2024-11-12
RUTW241112C02385000,2024-11-08 19:50:41+00:00,2385.0,25.75,25.2,27.1,-2.5900002,-9.139026,13.0,34.0,0.16904517486572268,1.0,REGULAR,USD,2024-11-12
RUTW241112C02400000,2024-11-08 21:02:47+00:00,2400.0,15.95,16.4,17.3,-4.88,-23.427748,53.0,70.0,0.15598378204345703,0.0,REGULAR,USD,2024-11-12
RUTW241112C02405000,2024-11-08 18:05:49+00:00,2405.0,9.35,14.0,14.5,-8.83,-48.569855,5.0,32.0,0.1519555020141602,0.0,REGULAR,USD,2024-11-12
RUTW241112C02410000,2024-11-08 21:04:37+00:00,2410.0,11.3,11.7,12.2,-10.249999,-47.5638,27.0,82.0,0.15029231063842774,0.0,REGULAR,USD,2024-11-12
RUTW241112C02415000,2024-11-08 21:02:47+00:00,2415.0,9.35,9.6,10.1,-7.0599995,-43.022545,8.0,6.0,0.1482629119873047,0.0,REGULAR,USD,2024-11-12
RUTW241112C02440000,2024-11-08 20:36:48+00:00,2440.0,2.54,3.3,3.7,-4.28,-62.7566,4.0,18.0,0.14734739379882814,0.0,REGULAR,USD,2024-11-12
RUTW241112C02450000,2024-11-08 18:31:00+00:00,2450.0,1.96,2.1,2.45,-1.94,-49.743587,18.0,38.0,0.1496056719970703,0.0,REGULAR,USD,2024-11-12
RUTW241112C02485000,2024-11-07 18:37:19+00:00,2485.0,2.43,0.3,0.55,0.0,0.0,13.0,14.0,0.15992051025390625,0.0,REGULAR,USD,2024-11-12
