contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
NVDA241108P00088000,2024-11-07 19:07:38+00:00,88.0,0.01,0.0,0.01,0.0,0.0,45.0,6202.0,3.1875020312499998,False,REGULAR,USD,2024-11-08
NVDA241108P00089000,2024-11-08 15:01:37+00:00,89.0,0.01,0.0,0.01,0.0,0.0,3.0,9188.0,3.1250021875,False,REGULAR,USD,2024-11-08
NVDA241108P00090000,2024-11-08 20:48:39+00:00,90.0,0.01,0.0,0.01,0.0,0.0,22.0,18152.0,3.06250234375,False,REGULAR,USD,2024-11-08
NVDA241108P00091000,2024-11-06 19:19:57+00:00,91.0,0.01,0.0,0.01,0.0,0.0,15.0,7871.0,3.0000025,False,REGULAR,USD,2024-11-08
NVDA241108P00092000,2024-11-07 16:58:54+00:00,92.0,0.01,0.0,0.01,0.0,0.0,2.0,5418.0,2.8750028125,False,REGULAR,USD,2024-11-08
NVDA241108P00093000,2024-11-06 17:14:24+00:00,93.0,0.01,0.0,0.01,0.0,0.0,5.0,4866.0,2.8750028125,False,REGULAR,USD,2024-11-08
NVDA241108P00094000,2024-11-07 18:22:36+00:00,94.0,0.01,0.0,0.01,0.0,0.0,25.0,4410.0,2.81250296875,False,REGULAR,USD,2024-11-08
NVDA241108P00095000,2024-11-07 15:30:36+00:00,95.0,0.01,0.0,0.01,0.0,0.0,173.0,8194.0,2.750003125,False,REGULAR,USD,2024-11-08
NVDA241108P00096000,2024-11-07 20:27:44+00:00,96.0,0.01,0.0,0.01,0.0,0.0,6.0,3526.0,2.68750328125,False,REGULAR,USD,2024-11-08
NVDA241108P00097000,2024-11-08 19:42:17+00:00,97.0,0.01,0.0,0.01,0.0,0.0,68.0,2545.0,2.6250034375,False,REGULAR,USD,2024-11-08
NVDA241108P00098000,2024-11-08 19:49:31+00:00,98.0,0.01,0.0,0.01,0.0,0.0,115.0,4627.0,2.56250359375,False,REGULAR,USD,2024-11-08
NVDA241108P00099000,2024-11-08 17:21:37+00:00,99.0,0.01,0.0,0.01,0.0,0.0,6.0,5285.0,2.50000375,False,REGULAR,USD,2024-11-08
NVDA241108P00100000,2024-11-08 20:10:29+00:00,100.0,0.01,0.0,0.01,0.0,0.0,22.0,8190.0,2.43750390625,False,REGULAR,USD,2024-11-08
NVDA241108P00101000,2024-11-07 19:59:04+00:00,101.0,0.01,0.0,0.01,0.0,0.0,14.0,6150.0,2.3750040624999995,False,REGULAR,USD,2024-11-08
NVDA241108P00102000,2024-11-07 20:40:59+00:00,102.0,0.01,0.0,0.01,0.0,0.0,159.0,1560.0,2.3125042187499996,False,REGULAR,USD,2024-11-08
NVDA241108P00103000,2024-11-08 16:53:50+00:00,103.0,0.01,0.0,0.01,0.0,0.0,14.0,1943.0,2.2500043749999996,False,REGULAR,USD,2024-11-08
NVDA241108P00104000,2024-11-08 15:48:05+00:00,104.0,0.01,0.0,0.01,0.0,0.0,1.0,2006.0,2.1875045312499997,False,REGULAR,USD,2024-11-08
NVDA241108P00105000,2024-11-08 16:55:31+00:00,105.0,0.01,0.0,0.01,0.0,0.0,20.0,5086.0,2.1250046874999997,False,REGULAR,USD,2024-11-08
NVDA241108P00106000,2024-11-08 15:34:07+00:00,106.0,0.01,0.0,0.01,0.0,0.0,11.0,1018.0,2.1250046874999997,False,REGULAR,USD,2024-11-08
NVDA241108P00107000,2024-11-08 14:34:27+00:00,107.0,0.01,0.0,0.01,0.0,0.0,21.0,2363.0,2.0625048437499998,False,REGULAR,USD,2024-11-08
NVDA241108P00108000,2024-11-08 20:09:05+00:00,108.0,0.01,0.0,0.01,0.0,0.0,38.0,2431.0,1.96875015625,False,REGULAR,USD,2024-11-08
NVDA241108P00109000,2024-11-08 20:31:23+00:00,109.0,0.01,0.0,0.01,0.0,0.0,73.0,796.0,1.9375003125,False,REGULAR,USD,2024-11-08
NVDA241108P00110000,2024-11-08 20:58:43+00:00,110.0,0.01,0.0,0.01,0.0,0.0,671.0,5316.0,1.875000625,False,REGULAR,USD,2024-11-08
NVDA241108P00111000,2024-11-08 18:43:24+00:00,111.0,0.01,0.0,0.01,0.0,0.0,325.0,1855.0,1.8125009374999999,False,REGULAR,USD,2024-11-08
NVDA241108P00112000,2024-11-08 18:42:47+00:00,112.0,0.01,0.0,0.01,0.0,0.0,347.0,2110.0,1.75000125,False,REGULAR,USD,2024-11-08
NVDA241108P00113000,2024-11-08 18:38:52+00:00,113.0,0.01,0.0,0.01,0.0,0.0,912.0,2681.0,1.71875140625,False,REGULAR,USD,2024-11-08
NVDA241108P00114000,2024-11-08 20:19:05+00:00,114.0,0.01,0.0,0.01,0.0,0.0,91.0,1696.0,1.6875015625,False,REGULAR,USD,2024-11-08
NVDA241108P00115000,2024-11-08 20:25:09+00:00,115.0,0.01,0.0,0.01,0.0,0.0,99.0,16458.0,1.625001875,False,REGULAR,USD,2024-11-08
NVDA241108P00116000,2024-11-08 20:27:35+00:00,116.0,0.01,0.0,0.01,0.0,0.0,2216.0,9260.0,1.5625021874999998,False,REGULAR,USD,2024-11-08
NVDA241108P00117000,2024-11-08 19:48:23+00:00,117.0,0.01,0.0,0.01,0.0,0.0,49.0,4776.0,1.5000025,False,REGULAR,USD,2024-11-08
NVDA241108P00118000,2024-11-08 19:55:20+00:00,118.0,0.01,0.0,0.01,0.0,0.0,31.0,8017.0,1.4375028125,False,REGULAR,USD,2024-11-08
NVDA241108P00119000,2024-11-08 20:51:26+00:00,119.0,0.01,0.0,0.01,0.0,0.0,100.0,5332.0,1.40625296875,False,REGULAR,USD,2024-11-08
NVDA241108P00120000,2024-11-08 20:51:03+00:00,120.0,0.01,0.0,0.01,0.0,0.0,391.0,24123.0,1.3750031249999999,False,REGULAR,USD,2024-11-08
NVDA241108P00121000,2024-11-08 20:58:54+00:00,121.0,0.01,0.0,0.01,-0.01,-50.0,92.0,3353.0,1.3125034374999998,False,REGULAR,USD,2024-11-08
NVDA241108P00122000,2024-11-08 20:34:28+00:00,122.0,0.01,0.0,0.01,0.0,0.0,1443.0,4388.0,1.2500037499999999,False,REGULAR,USD,2024-11-08
NVDA241108P00123000,2024-11-08 20:58:40+00:00,123.0,0.01,0.0,0.01,-0.01,-50.0,465.0,5673.0,1.21875390625,False,REGULAR,USD,2024-11-08
NVDA241108P00124000,2024-11-08 20:51:40+00:00,124.0,0.01,0.0,0.01,0.0,0.0,295.0,4947.0,1.15625421875,False,REGULAR,USD,2024-11-08
NVDA241108P00125000,2024-11-08 20:57:40+00:00,125.0,0.01,0.0,0.01,0.0,0.0,965.0,15548.0,1.125004375,False,REGULAR,USD,2024-11-08
NVDA241108P00126000,2024-11-08 20:36:50+00:00,126.0,0.01,0.0,0.01,-0.01,-50.0,196.0,4019.0,1.0625046875000002,False,REGULAR,USD,2024-11-08
NVDA241108P00127000,2024-11-08 20:12:16+00:00,127.0,0.01,0.0,0.01,-0.02,-66.66667,369.0,9657.0,1.000005,False,REGULAR,USD,2024-11-08
NVDA241108P00128000,2024-11-08 20:53:21+00:00,128.0,0.01,0.0,0.01,-0.01,-50.0,582.0,7062.0,0.9687503125,False,REGULAR,USD,2024-11-08
NVDA241108P00129000,2024-11-08 20:58:17+00:00,129.0,0.01,0.0,0.01,-0.02,-66.66667,4876.0,14799.0,0.9062509375,False,REGULAR,USD,2024-11-08
NVDA241108P00130000,2024-11-08 20:57:08+00:00,130.0,0.01,0.0,0.01,-0.02,-66.66667,2325.0,21212.0,0.87500125,False,REGULAR,USD,2024-11-08
NVDA241108P00131000,2024-11-08 20:47:14+00:00,131.0,0.01,0.0,0.01,-0.03,-75.0,1557.0,7688.0,0.8125018749999999,False,REGULAR,USD,2024-11-08
NVDA241108P00132000,2024-11-08 20:51:38+00:00,132.0,0.01,0.0,0.01,-0.04,-80.00001,1278.0,12932.0,0.7812521875,False,REGULAR,USD,2024-11-08
NVDA241108P00133000,2024-11-08 20:56:03+00:00,133.0,0.01,0.0,0.01,-0.03,-75.0,1287.0,9122.0,0.7187528125,False,REGULAR,USD,2024-11-08
NVDA241108P00134000,2024-11-08 20:53:27+00:00,134.0,0.01,0.0,0.01,-0.03,-75.0,3438.0,9645.0,0.6875031250000001,False,REGULAR,USD,2024-11-08
NVDA241108P00135000,2024-11-08 20:56:27+00:00,135.0,0.01,0.0,0.01,-0.03,-75.0,6887.0,19618.0,0.6250037500000001,False,REGULAR,USD,2024-11-08
NVDA241108P00136000,2024-11-08 20:52:57+00:00,136.0,0.01,0.0,0.01,-0.049999997,-83.333336,5095.0,10038.0,0.5937540625000001,False,REGULAR,USD,2024-11-08
NVDA241108P00137000,2024-11-08 20:57:08+00:00,137.0,0.01,0.0,0.01,-0.049999997,-83.333336,3120.0,11150.0,0.5312546875,False,REGULAR,USD,2024-11-08
NVDA241108P00138000,2024-11-08 20:56:46+00:00,138.0,0.01,0.0,0.01,-0.049999997,-83.333336,2866.0,11750.0,0.500005,False,REGULAR,USD,2024-11-08
NVDA241108P00139000,2024-11-08 20:59:03+00:00,139.0,0.01,0.0,0.01,-0.060000002,-85.71429,3541.0,11824.0,0.48438015625,False,REGULAR,USD,2024-11-08
NVDA241108P00140000,2024-11-08 20:47:29+00:00,140.0,0.01,0.0,0.01,-0.060000002,-85.71429,12795.0,27031.0,0.42969320312500003,False,REGULAR,USD,2024-11-08
NVDA241108P00141000,2024-11-08 20:50:32+00:00,141.0,0.01,0.0,0.01,-0.07,-87.5,3263.0,14093.0,0.37500625,False,REGULAR,USD,2024-11-08
NVDA241108P00142000,2024-11-08 20:42:38+00:00,142.0,0.01,0.0,0.01,-0.09,-90.0,5581.0,12584.0,0.32813171874999997,False,REGULAR,USD,2024-11-08
NVDA241108P00143000,2024-11-08 20:53:40+00:00,143.0,0.01,0.0,0.01,-0.09,-90.0,10419.0,13488.0,0.273444765625,False,REGULAR,USD,2024-11-08
NVDA241108P00144000,2024-11-08 20:59:30+00:00,144.0,0.01,0.0,0.01,-0.12,-92.30769,49823.0,26815.0,0.22266402343749997,False,REGULAR,USD,2024-11-08
NVDA241108P00145000,2024-11-08 20:59:57+00:00,145.0,0.01,0.0,0.01,-0.16,-94.117645,59038.0,22608.0,0.16797707031250003,False,REGULAR,USD,2024-11-08
NVDA241108P00146000,2024-11-08 20:59:20+00:00,146.0,0.01,0.0,0.01,-0.24999999,-96.15384,79804.0,19777.0,0.1132901171875,False,REGULAR,USD,2024-11-08
NVDA241108P00147000,2024-11-08 20:59:49+00:00,147.0,0.02,0.01,0.02,-0.41,-95.34884,210115.0,25470.0,0.060556269531250005,False,REGULAR,USD,2024-11-08
NVDA241108P00148000,2024-11-08 20:59:53+00:00,148.0,0.46,0.27,0.53,-0.23999998,-39.344257,100969.0,13617.0,0.100594931640625,True,REGULAR,USD,2024-11-08
NVDA241108P00149000,2024-11-08 20:59:17+00:00,149.0,1.32,1.24,1.52,0.19000006,15.200005,35592.0,4070.0,0.194343994140625,True,REGULAR,USD,2024-11-08
NVDA241108P00150000,2024-11-08 20:59:17+00:00,150.0,2.42,2.26,2.52,0.7700001,45.562138,17989.0,9364.0,0.27735097656249996,True,REGULAR,USD,2024-11-08
NVDA241108P00152500,2024-11-08 20:59:08+00:00,152.5,4.9,4.75,5.05,1.0600002,27.604172,2642.0,1930.0,0.48438015625,True,REGULAR,USD,2024-11-08
NVDA241108P00155000,2024-11-08 20:49:04+00:00,155.0,7.45,6.05,7.5,1.25,19.841269,1073.0,442.0,0.6074258007812501,True,REGULAR,USD,2024-11-08
NVDA241108P00157500,2024-11-08 20:28:56+00:00,157.5,10.15,8.5,10.0,1.0499992,11.538453,149.0,72.0,0.7578149218750001,True,REGULAR,USD,2024-11-08
NVDA241108P00160000,2024-11-08 19:25:45+00:00,160.0,12.7,11.05,13.5,1.0500002,9.012877,163.0,85.0,1.5878926855468747,True,REGULAR,USD,2024-11-08
NVDA241108P00162500,2024-11-08 19:51:21+00:00,162.5,15.4,13.55,17.0,1.2299995,8.680307,91.0,9.0,1.3222690136718749,True,REGULAR,USD,2024-11-08
NVDA241108P00165000,2024-11-08 19:27:38+00:00,165.0,17.75,16.05,17.9,1.0499992,6.2874203,129.0,8.0,1.5781271093749998,True,REGULAR,USD,2024-11-08
NVDA241108P00167500,2024-11-08 15:48:01+00:00,167.5,20.35,18.55,20.8,1.0500011,5.4404206,51.0,4.0,2.0117237207031247,True,REGULAR,USD,2024-11-08
NVDA241108P00170000,2024-11-08 15:10:49+00:00,170.0,23.0,21.05,25.1,1.1000004,5.022833,35.0,2.0,2.0175830810546875,True,REGULAR,USD,2024-11-08
NVDA241108P00172500,2024-11-08 15:07:58+00:00,172.5,24.9,23.55,26.15,-9.949999,-28.55093,14.0,1.0,2.5517614331054688,True,REGULAR,USD,2024-11-08
NVDA241108P00175000,2024-11-08 15:03:39+00:00,175.0,26.85,26.1,28.25,0.39999962,1.5122858,8.0,5.0,2.44531638671875,True,REGULAR,USD,2024-11-08
NVDA241108P00180000,2024-11-06 18:31:25+00:00,180.0,33.85,31.05,35.1,0.0,0.0,2.0,0.0,2.5908238354492186,True,REGULAR,USD,2024-11-08
NVDA241108P00185000,2024-11-04 15:18:42+00:00,185.0,47.8,36.05,40.1,0.0,0.0,2.0,0.0,2.853518491210937,True,REGULAR,USD,2024-11-08
NVDA241108P00190000,2024-10-28 15:43:35+00:00,190.0,49.55,41.05,45.1,0.0,0.0,1.0,0.0,3.1054709863281245,True,REGULAR,USD,2024-11-08
NVDA241108P00195000,2024-10-14 14:48:34+00:00,195.0,55.8,46.05,50.1,0.0,0.0,,0.0,3.3437516406249994,True,REGULAR,USD,2024-11-08
NVDA241108P00205000,2024-10-23 14:01:50+00:00,205.0,64.8,56.15,59.6,0.0,0.0,5.0,0.0,3.556641733398437,True,REGULAR,USD,2024-11-08
NVDA241115P00000500,2024-09-30 14:50:59+00:00,0.5,0.01,0.0,0.01,0.0,0.0,11.0,77.0,13.000001875,False,REGULAR,USD,2024-11-15
NVDA241115P00001000,2024-11-08 16:00:04+00:00,1.0,0.01,0.0,0.01,0.0,0.0,3.0,792.0,11.000003125000001,False,REGULAR,USD,2024-11-15
NVDA241115P00001500,2024-09-03 15:23:19+00:00,1.5,0.01,0.0,0.01,0.0,0.0,8.0,28.0,10.000003750000001,False,REGULAR,USD,2024-11-15
NVDA241115P00002500,2024-06-25 19:15:28+00:00,2.5,0.01,0.0,0.02,0.0,0.0,,760.0,9.375004140625,False,REGULAR,USD,2024-11-15
NVDA241115P00004500,2024-06-25 18:22:56+00:00,4.5,0.01,0.0,0.02,0.0,0.0,,6000.0,7.87500015625,False,REGULAR,USD,2024-11-15
NVDA241115P00005000,2024-11-07 17:09:48+00:00,5.0,0.01,0.0,0.01,0.0,0.0,1.0,7612.0,7.2500009375,False,REGULAR,USD,2024-11-15
NVDA241115P00005500,2024-08-26 13:59:23+00:00,5.5,0.01,0.0,0.01,0.0,0.0,,1.0,7.00000125,False,REGULAR,USD,2024-11-15
NVDA241115P00007000,2024-11-01 19:39:56+00:00,7.0,0.01,0.0,0.01,0.0,0.0,1.0,161.0,6.500001875000001,False,REGULAR,USD,2024-11-15
NVDA241115P00007500,2024-08-29 13:35:02+00:00,7.5,0.01,0.0,0.01,0.0,0.0,1.0,390.0,6.2500021875,False,REGULAR,USD,2024-11-15
NVDA241115P00008000,2024-07-26 14:44:41+00:00,8.0,0.01,0.0,0.12,0.0,0.0,2092.0,2650.0,7.7500003125,False,REGULAR,USD,2024-11-15
NVDA241115P00008500,2024-07-26 14:43:07+00:00,8.5,0.01,0.0,0.12,0.0,0.0,384.0,761.0,7.562500546875,False,REGULAR,USD,2024-11-15
NVDA241115P00009000,2024-08-27 13:30:24+00:00,9.0,0.02,0.0,0.0,0.0,0.0,10.0,254.0,0.500005,False,REGULAR,USD,2024-11-15
NVDA241115P00009500,2024-07-23 13:54:25+00:00,9.5,0.01,0.0,0.14,0.0,0.0,283.0,293.0,7.37500078125,False,REGULAR,USD,2024-11-15
NVDA241115P00010000,2024-08-29 13:30:09+00:00,10.0,0.04,0.0,0.01,0.0,0.0,1.0,1739.0,5.62500296875,False,REGULAR,USD,2024-11-15
NVDA241115P00011000,2024-08-28 16:53:56+00:00,11.0,0.01,0.0,0.01,0.0,0.0,10.0,62.0,5.500003124999999,False,REGULAR,USD,2024-11-15
NVDA241115P00012000,2024-08-29 18:42:48+00:00,12.0,0.01,0.0,0.01,0.0,0.0,5.0,1944.0,5.250003437499999,False,REGULAR,USD,2024-11-15
NVDA241115P00013000,2024-08-26 14:00:50+00:00,13.0,0.01,0.0,0.01,0.0,0.0,2.0,1262.0,5.000003749999999,False,REGULAR,USD,2024-11-15
NVDA241115P00014000,2024-08-30 13:34:59+00:00,14.0,0.01,0.0,0.14,0.0,0.0,2.0,14603.0,6.2812521484375,False,REGULAR,USD,2024-11-15
NVDA241115P00015000,2024-08-29 13:30:00+00:00,15.0,0.03,0.0,0.01,0.0,0.0,1.0,6737.0,4.7500040624999995,False,REGULAR,USD,2024-11-15
NVDA241115P00016000,2024-09-06 17:43:50+00:00,16.0,0.01,0.0,0.02,0.0,0.0,50.0,705.0,4.875003906249999,False,REGULAR,USD,2024-11-15
NVDA241115P00017000,2024-08-26 14:52:31+00:00,17.0,0.03,0.0,0.01,0.0,0.0,167.0,475.0,4.500004375,False,REGULAR,USD,2024-11-15
NVDA241115P00018000,2024-08-13 14:38:24+00:00,18.0,0.03,0.0,0.36,0.0,0.0,6.0,143.0,6.2812521484375,False,REGULAR,USD,2024-11-15
NVDA241115P00019000,2024-09-09 15:14:10+00:00,19.0,0.01,0.0,0.08,0.0,0.0,960.0,2433.0,5.12500359375,False,REGULAR,USD,2024-11-15
NVDA241115P00020000,2024-09-23 13:30:02+00:00,20.0,0.01,0.0,0.01,0.0,0.0,10.0,24073.0,4.12500484375,False,REGULAR,USD,2024-11-15
NVDA241115P00021000,2024-09-13 16:32:58+00:00,21.0,0.01,0.0,0.17,0.0,0.0,100.0,685.0,5.296878378906249,False,REGULAR,USD,2024-11-15
NVDA241115P00022000,2024-09-12 19:46:56+00:00,22.0,0.02,0.0,0.1,0.0,0.0,1.0,1818.0,4.875003906249999,False,REGULAR,USD,2024-11-15
NVDA241115P00023000,2024-09-20 19:58:13+00:00,23.0,0.01,0.0,0.1,0.0,0.0,306.0,2656.0,4.7500040624999995,False,REGULAR,USD,2024-11-15
NVDA241115P00024000,2024-09-20 19:58:13+00:00,24.0,0.01,0.0,0.1,0.0,0.0,41.0,436.0,4.6406291992187505,False,REGULAR,USD,2024-11-15
NVDA241115P00025000,2024-09-25 14:53:06+00:00,25.0,0.01,0.0,0.0,0.0,0.0,200.0,1526.0,0.500005,False,REGULAR,USD,2024-11-15
NVDA241115P00026000,2024-11-01 14:15:50+00:00,26.0,0.01,0.0,0.01,0.0,0.0,10.0,920.0,3.6250009375000003,False,REGULAR,USD,2024-11-15
NVDA241115P00027000,2024-10-25 16:06:37+00:00,27.0,0.01,0.0,0.01,0.0,0.0,200.0,2663.0,3.50000125,False,REGULAR,USD,2024-11-15
NVDA241115P00028000,2024-09-20 19:57:44+00:00,28.0,0.01,0.0,0.1,0.0,0.0,62.0,1919.0,4.2500046875,False,REGULAR,USD,2024-11-15
NVDA241115P00029000,2024-10-23 19:56:20+00:00,29.0,0.01,0.0,0.01,0.0,0.0,50.0,2466.0,3.3750015624999996,False,REGULAR,USD,2024-11-15
NVDA241115P00030000,2024-10-31 18:24:38+00:00,30.0,0.01,0.0,0.01,0.0,0.0,3.0,7900.0,3.3125017187499997,False,REGULAR,USD,2024-11-15
NVDA241115P00031000,2024-09-16 14:48:43+00:00,31.0,0.01,0.0,0.01,0.0,0.0,1.0,299.0,3.2500018749999997,False,REGULAR,USD,2024-11-15
NVDA241115P00032000,2024-10-24 15:11:22+00:00,32.0,0.01,0.0,0.01,0.0,0.0,5250.0,4446.0,3.1875020312499998,False,REGULAR,USD,2024-11-15
NVDA241115P00033000,2024-10-21 16:38:21+00:00,33.0,0.01,0.0,0.01,0.0,0.0,100.0,541.0,3.1250021875,False,REGULAR,USD,2024-11-15
NVDA241115P00034000,2024-10-21 13:38:38+00:00,34.0,0.01,0.0,0.01,0.0,0.0,5.0,742.0,3.06250234375,False,REGULAR,USD,2024-11-15
NVDA241115P00035000,2024-11-07 14:39:13+00:00,35.0,0.01,0.0,0.01,0.0,0.0,3.0,1435.0,3.0000025,False,REGULAR,USD,2024-11-15
NVDA241115P00036000,2024-10-07 17:40:11+00:00,36.0,0.01,0.0,0.01,0.0,0.0,9.0,3082.0,2.93750265625,False,REGULAR,USD,2024-11-15
NVDA241115P00037000,2024-10-14 17:08:44+00:00,37.0,0.01,0.0,0.01,0.0,0.0,30.0,1818.0,2.8750028125,False,REGULAR,USD,2024-11-15
NVDA241115P00038000,2024-10-03 19:06:49+00:00,38.0,0.01,0.0,0.01,0.0,0.0,820.0,2530.0,2.81250296875,False,REGULAR,USD,2024-11-15
NVDA241115P00039000,2024-10-17 14:01:22+00:00,39.0,0.01,0.0,0.01,0.0,0.0,30.0,1157.0,2.750003125,False,REGULAR,USD,2024-11-15
NVDA241115P00040000,2024-11-07 20:49:59+00:00,40.0,0.01,0.0,0.01,0.0,0.0,1.0,6463.0,2.750003125,False,REGULAR,USD,2024-11-15
NVDA241115P00041000,2024-11-01 18:10:28+00:00,41.0,0.01,0.0,0.01,0.0,0.0,30.0,3772.0,2.68750328125,False,REGULAR,USD,2024-11-15
NVDA241115P00042000,2024-11-01 17:06:25+00:00,42.0,0.02,0.0,0.01,0.0,0.0,241.0,2197.0,2.6250034375,False,REGULAR,USD,2024-11-15
NVDA241115P00043000,2024-11-01 16:18:52+00:00,43.0,0.02,0.0,0.01,0.0,0.0,585.0,12476.0,2.56250359375,False,REGULAR,USD,2024-11-15
NVDA241115P00044000,2024-11-08 20:13:04+00:00,44.0,0.01,0.0,0.01,-0.01,-50.0,100.0,5763.0,2.50000375,False,REGULAR,USD,2024-11-15
NVDA241115P00045000,2024-11-07 15:01:12+00:00,45.0,0.01,0.0,0.01,0.0,0.0,2.0,18996.0,2.50000375,False,REGULAR,USD,2024-11-15
NVDA241115P00046000,2024-11-08 20:16:30+00:00,46.0,0.01,0.0,0.01,0.0,0.0,45.0,3580.0,2.43750390625,False,REGULAR,USD,2024-11-15
NVDA241115P00047000,2024-11-01 17:49:21+00:00,47.0,0.02,0.0,0.01,0.0,0.0,1036.0,2174.0,2.3750040624999995,False,REGULAR,USD,2024-11-15
NVDA241115P00048000,2024-11-05 14:32:06+00:00,48.0,0.01,0.0,0.01,0.0,0.0,16.0,4944.0,2.3750040624999995,False,REGULAR,USD,2024-11-15
NVDA241115P00049000,2024-11-01 17:36:16+00:00,49.0,0.03,0.0,0.01,0.0,0.0,2165.0,6052.0,2.3125042187499996,False,REGULAR,USD,2024-11-15
NVDA241115P00050000,2024-11-08 16:51:44+00:00,50.0,0.01,0.0,0.01,0.0,0.0,3.0,21775.0,2.2500043749999996,False,REGULAR,USD,2024-11-15
NVDA241115P00051000,2024-11-07 14:30:08+00:00,51.0,0.01,0.0,0.01,0.0,0.0,6.0,3489.0,2.2500043749999996,False,REGULAR,USD,2024-11-15
NVDA241115P00052000,2024-11-06 19:26:17+00:00,52.0,0.01,0.0,0.01,0.0,0.0,220.0,2071.0,2.1875045312499997,False,REGULAR,USD,2024-11-15
NVDA241115P00053000,2024-11-08 20:09:09+00:00,53.0,0.01,0.0,0.01,-0.01,-50.0,59.0,2250.0,2.1250046874999997,False,REGULAR,USD,2024-11-15
NVDA241115P00054000,2024-11-08 20:09:12+00:00,54.0,0.01,0.0,0.01,0.0,0.0,260.0,3172.0,2.1250046874999997,False,REGULAR,USD,2024-11-15
NVDA241115P00055000,2024-11-08 20:14:16+00:00,55.0,0.01,0.0,0.01,0.0,0.0,15535.0,19222.0,2.0625048437499998,False,REGULAR,USD,2024-11-15
NVDA241115P00056000,2024-11-08 20:09:08+00:00,56.0,0.01,0.0,0.01,0.0,0.0,133.0,3708.0,2.0625048437499998,False,REGULAR,USD,2024-11-15
NVDA241115P00057000,2024-11-08 20:08:50+00:00,57.0,0.01,0.0,0.01,0.0,0.0,362.0,7515.0,2.000005,False,REGULAR,USD,2024-11-15
NVDA241115P00058000,2024-11-08 20:36:50+00:00,58.0,0.01,0.0,0.01,0.0,0.0,1580.0,5972.0,1.96875015625,False,REGULAR,USD,2024-11-15
