contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,maturity
RUTW241108P01960000,2024-11-01 19:49:54+00:00,1960.0,1.15,0.0,4.8,0.0,0.0,14.0,319.0,2.014165120849609,False,REGULAR,USD,2024-11-08
RUTW241108P01965000,2024-11-04 15:09:42+00:00,1965.0,0.03,0.0,4.8,-1.0,-97.08738,1.0,259.0,1.9926758178710937,False,REGULAR,USD,2024-11-08
RUTW241108P01970000,2024-11-06 14:30:15+00:00,1970.0,0.28,0.0,4.8,0.0,0.0,6.0,987.0,1.9711915502929687,False,REGULAR,USD,2024-11-08
RUTW241108P01975000,2024-11-05 14:31:15+00:00,1975.0,0.03,0.0,4.8,-0.77000004,-96.25001,1.0,210.0,1.949707282714844,False,REGULAR,USD,2024-11-08
RUTW241108P01980000,2024-11-06 16:19:17+00:00,1980.0,0.08,0.0,4.8,0.0,0.0,8.0,652.0,1.9279788757324217,False,REGULAR,USD,2024-11-08
RUTW241108P01985000,2024-11-04 20:37:11+00:00,1985.0,0.82,0.0,4.8,0.0,0.0,56.0,260.0,1.906738747558594,False,REGULAR,USD,2024-11-08
RUTW241108P01990000,2024-11-07 16:29:24+00:00,1990.0,0.05,0.0,4.8,0.0,0.0,1.0,796.0,1.8852544799804685,False,REGULAR,USD,2024-11-08
RUTW241108P01995000,2024-11-07 16:29:24+00:00,1995.0,0.05,0.0,4.8,0.0,0.0,1.0,354.0,1.8637702124023439,False,REGULAR,USD,2024-11-08
RUTW241108P02000000,2024-11-06 16:19:17+00:00,2000.0,0.08,0.0,4.8,0.0,0.0,2.0,716.0,1.8422859448242184,False,REGULAR,USD,2024-11-08
RUTW241108P02005000,2024-11-01 19:55:12+00:00,2005.0,2.0,0.0,4.8,0.0,0.0,55.0,182.0,1.8210458166503907,False,REGULAR,USD,2024-11-08
RUTW241108P02010000,2024-11-06 14:30:10+00:00,2010.0,0.75,0.0,4.8,0.0,0.0,6.0,256.0,1.7995615490722656,False,REGULAR,USD,2024-11-08
RUTW241108P02015000,2024-11-04 16:45:23+00:00,2015.0,1.7,0.0,4.8,0.0,0.0,3.0,226.0,1.7783214208984375,False,REGULAR,USD,2024-11-08
RUTW241108P02020000,2024-11-06 14:30:10+00:00,2020.0,0.8,0.0,4.8,0.0,0.0,6.0,104.0,1.7568371533203124,False,REGULAR,USD,2024-11-08
RUTW241108P02025000,2024-11-05 19:21:47+00:00,2025.0,1.01,0.0,4.8,0.0,0.0,17.0,72.0,1.7355970251464843,False,REGULAR,USD,2024-11-08
RUTW241108P02030000,2024-11-05 16:41:20+00:00,2030.0,1.02,0.0,4.8,0.0,0.0,6.0,88.0,1.7143568969726561,False,REGULAR,USD,2024-11-08
RUTW241108P02035000,2024-11-05 15:51:04+00:00,2035.0,1.1,0.0,4.8,0.0,0.0,1.0,81.0,1.6931167687988284,False,REGULAR,USD,2024-11-08
RUTW241108P02040000,2024-11-06 14:41:54+00:00,2040.0,0.05,0.0,4.8,-0.10000001,-66.66667,1.0,84.0,1.671876640625,False,REGULAR,USD,2024-11-08
RUTW241108P02045000,2024-11-04 18:41:23+00:00,2045.0,2.02,0.0,4.8,0.0,0.0,17.0,529.0,1.6506365124511717,False,REGULAR,USD,2024-11-08
RUTW241108P02050000,2024-11-07 15:29:42+00:00,2050.0,0.03,0.0,4.8,0.0,0.0,1.0,49.0,1.6296405236816405,False,REGULAR,USD,2024-11-08
RUTW241108P02055000,2024-11-07 15:29:42+00:00,2055.0,0.08,0.0,4.8,0.0,0.0,1.0,151.0,1.6084003955078123,False,REGULAR,USD,2024-11-08
RUTW241108P02060000,2024-11-06 21:12:54+00:00,2060.0,0.1,0.0,4.8,0.0,0.0,90.0,161.0,1.5871602673339842,False,REGULAR,USD,2024-11-08
RUTW241108P02065000,2024-11-06 18:32:41+00:00,2065.0,0.12,0.0,4.8,0.0,0.0,2.0,99.0,1.566164278564453,False,REGULAR,USD,2024-11-08
RUTW241108P02070000,2024-11-08 14:34:02+00:00,2070.0,0.05,0.0,4.8,-0.06999999,-58.333332,1.0,46.0,1.5449241503906248,False,REGULAR,USD,2024-11-08
RUTW241108P02075000,2024-11-07 16:34:15+00:00,2075.0,0.05,0.0,4.8,0.0,0.0,5.0,28.0,1.5239281616210936,False,REGULAR,USD,2024-11-08
RUTW241108P02080000,2024-11-07 16:12:27+00:00,2080.0,0.05,0.0,4.8,0.0,0.0,2.0,217.0,1.5026880334472654,False,REGULAR,USD,2024-11-08
RUTW241108P02085000,2024-11-07 16:12:27+00:00,2085.0,0.08,0.0,4.8,0.0,0.0,4.0,171.0,1.4816920446777342,False,REGULAR,USD,2024-11-08
RUTW241108P02090000,2024-11-07 16:06:38+00:00,2090.0,0.08,0.0,4.8,0.0,0.0,12.0,60.0,1.460696055908203,False,REGULAR,USD,2024-11-08
RUTW241108P02095000,2024-11-06 19:57:56+00:00,2095.0,0.04,0.0,4.8,-0.13,-76.4706,20.0,81.0,1.4397000671386717,False,REGULAR,USD,2024-11-08
RUTW241108P02100000,2024-11-08 14:36:49+00:00,2100.0,0.05,0.0,4.8,-0.05,-50.0,1.0,377.0,1.418459938964844,False,REGULAR,USD,2024-11-08
RUTW241108P02105000,2024-11-08 14:36:49+00:00,2105.0,0.05,0.0,4.8,-0.09,-64.28571,21.0,44.0,1.3974639501953123,False,REGULAR,USD,2024-11-08
RUTW241108P02110000,2024-11-06 19:52:50+00:00,2110.0,0.16,0.0,4.8,0.0,0.0,11.0,131.0,1.376467961425781,False,REGULAR,USD,2024-11-08
RUTW241108P02115000,2024-11-06 14:35:22+00:00,2115.0,0.31,0.0,4.8,0.0,0.0,2.0,175.0,1.3554719726562499,False,REGULAR,USD,2024-11-08
RUTW241108P02120000,2024-11-08 15:57:42+00:00,2120.0,0.05,0.0,4.8,-0.09,-64.28571,2.0,92.0,1.3344759838867182,False,REGULAR,USD,2024-11-08
RUTW241108P02125000,2024-11-06 15:26:45+00:00,2125.0,0.25,0.0,4.8,0.0,0.0,13.0,31.0,1.3134799951171874,False,REGULAR,USD,2024-11-08
RUTW241108P02130000,2024-11-08 20:27:35+00:00,2130.0,0.03,0.0,4.8,-0.19,-86.36364,2.0,47.0,1.2924840063476561,False,REGULAR,USD,2024-11-08
RUTW241108P02135000,2024-11-07 16:13:10+00:00,2135.0,0.08,0.0,4.8,0.0,0.0,3.0,45.0,1.2714880175781247,False,REGULAR,USD,2024-11-08
RUTW241108P02140000,2024-11-07 15:16:48+00:00,2140.0,0.08,0.0,4.8,0.0,0.0,4.0,40.0,1.2504920288085937,False,REGULAR,USD,2024-11-08
RUTW241108P02145000,2024-11-07 15:13:47+00:00,2145.0,0.08,0.0,4.8,0.0,0.0,1.0,25.0,1.229373970336914,False,REGULAR,USD,2024-11-08
RUTW241108P02150000,2024-11-06 20:21:44+00:00,2150.0,0.17,0.0,4.8,0.0,0.0,19.0,55.0,1.2083779815673827,False,REGULAR,USD,2024-11-08
RUTW241108P02155000,2024-11-06 18:16:22+00:00,2155.0,0.14,0.0,4.8,0.0,0.0,15.0,37.0,1.1873819927978515,False,REGULAR,USD,2024-11-08
RUTW241108P02160000,2024-11-06 18:44:50+00:00,2160.0,0.12,0.0,4.8,0.0,0.0,67.0,292.0,1.1663860040283203,False,REGULAR,USD,2024-11-08
RUTW241108P02165000,2024-11-06 16:34:56+00:00,2165.0,0.29,0.0,4.8,0.0,0.0,260.0,295.0,1.1452679455566406,False,REGULAR,USD,2024-11-08
RUTW241108P02170000,2024-11-07 19:05:26+00:00,2170.0,0.1,0.0,4.8,0.0,0.0,11.0,146.0,1.1242719567871093,False,REGULAR,USD,2024-11-08
RUTW241108P02175000,2024-11-07 16:03:09+00:00,2175.0,0.08,0.0,4.8,0.0,0.0,5.0,242.0,1.1032759680175785,False,REGULAR,USD,2024-11-08
RUTW241108P02180000,2024-11-07 18:42:30+00:00,2180.0,0.1,0.0,4.8,0.0,0.0,4.0,180.0,1.0822799792480469,False,REGULAR,USD,2024-11-08
RUTW241108P02185000,2024-11-07 18:10:57+00:00,2185.0,0.1,0.0,4.8,0.0,0.0,5.0,47.0,1.0611619207763672,False,REGULAR,USD,2024-11-08
RUTW241108P02190000,2024-11-07 20:55:00+00:00,2190.0,0.05,0.0,4.8,0.0,0.0,2.0,120.0,1.040043862304688,False,REGULAR,USD,2024-11-08
RUTW241108P02195000,2024-11-07 19:05:26+00:00,2195.0,0.1,0.0,4.8,0.0,0.0,1.0,148.0,1.0190478735351562,False,REGULAR,USD,2024-11-08
RUTW241108P02200000,2024-11-07 19:56:04+00:00,2200.0,0.08,0.0,4.8,0.0,0.0,9.0,273.0,0.997924825439453,False,REGULAR,USD,2024-11-08
RUTW241108P02205000,2024-11-07 19:57:35+00:00,2205.0,0.08,0.0,4.8,0.0,0.0,15.0,58.0,0.9768068725585939,False,REGULAR,USD,2024-11-08
RUTW241108P02210000,2024-11-06 20:30:08+00:00,2210.0,0.24,0.0,4.8,0.0,0.0,49.0,135.0,0.9555668505859375,False,REGULAR,USD,2024-11-08
RUTW241108P02215000,2024-11-06 15:39:48+00:00,2215.0,0.78,0.0,4.8,0.0,0.0,12.0,45.0,0.934448897705078,False,REGULAR,USD,2024-11-08
RUTW241108P02220000,2024-11-08 14:34:02+00:00,2220.0,0.03,0.0,4.8,-0.07,-70.0,1.0,273.0,0.9132088757324219,False,REGULAR,USD,2024-11-08
RUTW241108P02225000,2024-11-07 20:05:43+00:00,2225.0,0.08,0.0,4.8,0.0,0.0,2.0,86.0,0.8919688537597656,False,REGULAR,USD,2024-11-08
RUTW241108P02230000,2024-11-06 18:47:26+00:00,2230.0,0.34,0.0,0.05,0.0,0.0,53.0,82.0,0.5039112109375,False,REGULAR,USD,2024-11-08
RUTW241108P02235000,2024-11-07 14:54:50+00:00,2235.0,0.17,0.0,4.8,0.0,0.0,1.0,28.0,0.8493667407226562,False,REGULAR,USD,2024-11-08
RUTW241108P02240000,2024-11-07 18:50:52+00:00,2240.0,0.13,0.0,4.8,0.0,0.0,6.0,87.0,0.828004649658203,False,REGULAR,USD,2024-11-08
RUTW241108P02245000,2024-11-07 17:45:08+00:00,2245.0,0.1,0.0,4.8,0.0,0.0,15.0,36.0,0.80664255859375,False,REGULAR,USD,2024-11-08
RUTW241108P02250000,2024-11-08 20:27:35+00:00,2250.0,0.03,0.0,4.8,-0.049999997,-62.499996,41.0,103.0,0.7851583984375,False,REGULAR,USD,2024-11-08
RUTW241108P02255000,2024-11-08 19:29:27+00:00,2255.0,0.03,0.0,4.8,-0.27,-90.0,4.0,107.0,0.76367423828125,False,REGULAR,USD,2024-11-08
RUTW241108P02260000,2024-11-08 19:29:27+00:00,2260.0,0.03,0.0,4.8,-0.62,-95.38462,2.0,100.0,0.7421900781249999,False,REGULAR,USD,2024-11-08
RUTW241108P02265000,2024-11-06 21:01:05+00:00,2265.0,0.67,0.0,4.8,0.0,0.0,68.0,67.0,0.7205838488769531,False,REGULAR,USD,2024-11-08
RUTW241108P02270000,2024-11-08 16:50:53+00:00,2270.0,0.02,0.0,4.8,-0.18,-90.0,10.0,36.0,0.6988555505371095,False,REGULAR,USD,2024-11-08
RUTW241108P02275000,2024-11-07 19:50:14+00:00,2275.0,0.1,0.0,0.1,0.0,0.0,3.0,38.0,0.407232490234375,False,REGULAR,USD,2024-11-08
RUTW241108P02280000,2024-11-07 19:45:01+00:00,2280.0,0.14,0.0,4.8,0.0,0.0,18.0,50.0,0.6552768847656252,False,REGULAR,USD,2024-11-08
RUTW241108P02285000,2024-11-08 14:30:48+00:00,2285.0,0.05,0.0,4.8,-0.120000005,-70.588234,7.0,25.0,0.6334265173339844,False,REGULAR,USD,2024-11-08
RUTW241108P02290000,2024-11-08 18:54:57+00:00,2290.0,0.03,0.0,4.8,-0.27,-90.0,1.0,17.0,0.6114540808105471,False,REGULAR,USD,2024-11-08
RUTW241108P02295000,2024-11-07 20:57:44+00:00,2295.0,0.1,0.0,4.8,0.0,0.0,64.0,64.0,0.5893595751953126,False,REGULAR,USD,2024-11-08
RUTW241108P02300000,2024-11-08 17:05:23+00:00,2300.0,0.03,0.0,4.8,-0.07,-70.0,12.0,92.0,0.5671430004882813,False,REGULAR,USD,2024-11-08
RUTW241108P02305000,2024-11-07 19:13:13+00:00,2305.0,0.55,0.0,4.8,0.0,0.0,16.0,11.0,0.5448043566894532,False,REGULAR,USD,2024-11-08
RUTW241108P02310000,2024-11-08 18:54:45+00:00,2310.0,0.05,0.0,4.8,-0.120000005,-70.588234,4.0,115.0,0.522343643798828,False,REGULAR,USD,2024-11-08
RUTW241108P02315000,2024-11-08 19:38:30+00:00,2315.0,0.02,0.0,4.8,-0.25,-92.59259,3.0,130.0,0.6055337298583985,False,REGULAR,USD,2024-11-08
RUTW241108P02320000,2024-11-08 15:48:54+00:00,2320.0,0.05,0.0,4.8,-0.22000001,-81.48148,24.0,142.0,0.5799602551269532,False,REGULAR,USD,2024-11-08
RUTW241108P02325000,2024-11-08 18:54:24+00:00,2325.0,0.03,0.0,0.05,-0.35,-92.10526,195.0,198.0,0.23633576171874998,False,REGULAR,USD,2024-11-08
RUTW241108P02330000,2024-11-08 17:17:13+00:00,2330.0,0.03,0.0,0.05,-0.45,-93.75,45.0,74.0,0.22266402343749997,False,REGULAR,USD,2024-11-08
RUTW241108P02340000,2024-11-08 19:38:30+00:00,2340.0,0.03,0.0,0.05,-0.77000004,-96.25001,97.0,107.0,0.19336744140625,False,REGULAR,USD,2024-11-08
RUTW241108P02350000,2024-11-08 20:37:50+00:00,2350.0,0.05,0.0,4.8,-1.45,-96.666664,86.0,94.0,0.42090422851562503,False,REGULAR,USD,2024-11-08
RUTW241108P02405000,2024-11-08 20:58:49+00:00,2405.0,5.2,5.2,10.0,-12.170001,-70.06333,84.0,10.0,0.1394434201049805,True,REGULAR,USD,2024-11-08
RUTW241108P02410000,2024-11-08 16:42:52+00:00,2410.0,10.1,10.1,13.0,-17.92,-63.95432,16.0,9.0,0.13062392822265623,True,REGULAR,USD,2024-11-08
RUTW241108P02440000,2024-11-01 19:56:04+00:00,2440.0,230.04,33.0,43.0,0.0,0.0,3.0,6.0,0.29407444213867184,True,REGULAR,USD,2024-11-08
RUTW241108P02460000,2024-11-08 14:50:20+00:00,2460.0,71.0,53.0,63.0,0.45999908,0.652111,2.0,2.0,0.3880676428222656,True,REGULAR,USD,2024-11-08
RUTW241111P02000000,2024-10-29 18:27:54+00:00,2000.0,2.93,0.0,0.1,0.0,0.0,,2.0,0.5800823242187501,False,REGULAR,USD,2024-11-11
RUTW241111P02010000,2024-10-29 18:27:54+00:00,2010.0,3.21,0.0,0.1,0.0,0.0,2.0,4.0,0.5644574804687501,False,REGULAR,USD,2024-11-11
RUTW241111P02015000,2024-11-07 15:38:47+00:00,2015.0,0.08,0.0,0.1,0.0,0.0,20.0,20.0,0.5566450585937501,False,REGULAR,USD,2024-11-11
RUTW241111P02050000,2024-11-07 16:32:25+00:00,2050.0,0.15,0.0,0.1,0.0,0.0,5.0,8.0,0.50586431640625,False,REGULAR,USD,2024-11-11
RUTW241111P02060000,2024-11-06 15:34:17+00:00,2060.0,0.17,0.0,0.1,0.0,0.0,10.0,51.0,0.524418818359375,False,REGULAR,USD,2024-11-11
RUTW241111P02065000,2024-11-07 17:37:49+00:00,2065.0,0.12,0.0,0.1,0.0,0.0,1.0,8.0,0.51758294921875,False,REGULAR,USD,2024-11-11
RUTW241111P02070000,2024-11-06 15:34:17+00:00,2070.0,0.2,0.0,0.1,0.0,0.0,11.0,13.0,0.5097705273437501,False,REGULAR,USD,2024-11-11
RUTW241111P02075000,2024-11-06 14:30:21+00:00,2075.0,1.21,0.0,0.1,0.0,0.0,1.0,4.0,0.5019581054687501,False,REGULAR,USD,2024-11-11
RUTW241111P02080000,2024-11-08 14:30:50+00:00,2080.0,0.13,0.0,0.1,-12.099999,-98.93704,15.0,1.0,0.49414568359375005,False,REGULAR,USD,2024-11-11
RUTW241111P02090000,2024-11-06 14:30:21+00:00,2090.0,1.11,0.0,0.1,0.0,0.0,3.0,3.0,0.47949739257812496,False,REGULAR,USD,2024-11-11
RUTW241111P02095000,2024-11-08 14:59:33+00:00,2095.0,0.05,0.0,0.1,-1.1600001,-95.867775,20.0,1.0,0.471684970703125,False,REGULAR,USD,2024-11-11
RUTW241111P02105000,2024-10-30 18:10:41+00:00,2105.0,8.35,0.0,0.1,0.0,0.0,,1.0,0.45703667968750006,False,REGULAR,USD,2024-11-11
RUTW241111P02110000,2024-11-07 17:20:57+00:00,2110.0,0.12,0.0,0.1,0.0,0.0,5.0,5.0,0.44922425781249997,False,REGULAR,USD,2024-11-11
RUTW241111P02120000,2024-11-07 17:20:57+00:00,2120.0,0.12,0.0,0.1,0.0,0.0,5.0,10.0,0.43457596679687505,False,REGULAR,USD,2024-11-11
RUTW241111P02125000,2024-11-07 15:02:26+00:00,2125.0,0.17,0.0,0.1,0.0,0.0,4.0,13.0,0.42676354492187507,False,REGULAR,USD,2024-11-11
RUTW241111P02130000,2024-11-05 17:06:08+00:00,2130.0,9.16,0.0,0.1,0.0,0.0,1.0,2.0,0.418951123046875,False,REGULAR,USD,2024-11-11
RUTW241111P02135000,2024-11-06 14:39:10+00:00,2135.0,0.6,0.0,0.1,0.0,0.0,10.0,3.0,0.41211525390625,False,REGULAR,USD,2024-11-11
RUTW241111P02140000,2024-11-07 15:25:24+00:00,2140.0,0.2,0.0,0.1,0.0,0.0,40.0,43.0,0.40430283203125,False,REGULAR,USD,2024-11-11
RUTW241111P02150000,2024-11-06 20:53:19+00:00,2150.0,0.27,0.0,0.1,0.0,0.0,2.0,11.0,0.389654541015625,False,REGULAR,USD,2024-11-11
RUTW241111P02155000,2024-11-06 14:38:29+00:00,2155.0,0.63,0.0,0.1,0.0,0.0,2.0,1.0,0.38184211914062494,False,REGULAR,USD,2024-11-11
RUTW241111P02160000,2024-11-06 14:38:29+00:00,2160.0,0.7,0.0,0.1,0.0,0.0,2.0,72.0,0.3745179736328125,False,REGULAR,USD,2024-11-11
RUTW241111P02170000,2024-11-06 14:33:46+00:00,2170.0,1.0,0.0,0.1,0.0,0.0,22.0,3.0,0.35938140625,False,REGULAR,USD,2024-11-11
RUTW241111P02175000,2024-11-06 15:49:58+00:00,2175.0,0.53,0.0,0.1,0.0,0.0,2.0,12.0,0.352545537109375,False,REGULAR,USD,2024-11-11
RUTW241111P02180000,2024-11-06 14:30:18+00:00,2180.0,1.13,0.0,0.1,0.0,0.0,3.0,9.0,0.344733115234375,False,REGULAR,USD,2024-11-11
RUTW241111P02185000,2024-11-06 15:39:48+00:00,2185.0,0.65,0.0,0.1,0.0,0.0,1.0,1.0,0.33740896972656254,False,REGULAR,USD,2024-11-11
RUTW241111P02190000,2024-11-07 19:26:38+00:00,2190.0,0.18,0.0,0.1,0.0,0.0,1.0,3.0,0.33008482421874996,False,REGULAR,USD,2024-11-11
RUTW241111P02200000,2024-11-07 19:26:38+00:00,2200.0,0.25,0.0,0.1,0.0,0.0,1.0,15.0,0.3154365332031249,False,REGULAR,USD,2024-11-11
RUTW241111P02205000,2024-11-06 14:30:13+00:00,2205.0,1.19,0.0,0.1,0.0,0.0,1.0,10.0,0.30762411132812495,False,REGULAR,USD,2024-11-11
RUTW241111P02215000,2024-11-08 17:10:54+00:00,2215.0,0.05,0.0,0.1,-40.280003,-99.87602,15.0,31.0,0.2929758203124999,False,REGULAR,USD,2024-11-11
RUTW241111P02220000,2024-11-06 17:39:54+00:00,2220.0,0.73,0.0,0.1,0.0,0.0,25.0,26.0,0.28565167480468745,False,REGULAR,USD,2024-11-11
RUTW241111P02225000,2024-11-07 20:14:01+00:00,2225.0,0.17,0.0,0.1,0.0,0.0,1.0,80.0,0.278327529296875,False,REGULAR,USD,2024-11-11
RUTW241111P02230000,2024-11-08 14:51:17+00:00,2230.0,0.05,0.0,0.1,-0.2,-80.0,7.0,12.0,0.270515107421875,False,REGULAR,USD,2024-11-11
RUTW241111P02235000,2024-11-06 16:01:37+00:00,2235.0,1.65,0.0,0.1,0.0,0.0,5.0,33.0,0.26319096191406255,False,REGULAR,USD,2024-11-11
RUTW241111P02240000,2024-11-07 16:48:28+00:00,2240.0,0.35,0.0,0.15,0.0,0.0,3.0,4.0,0.26807372558593745,False,REGULAR,USD,2024-11-11
RUTW241111P02250000,2024-11-07 20:14:01+00:00,2250.0,0.26,0.0,0.15,0.0,0.0,3.0,22.0,0.2524488818359375,False,REGULAR,USD,2024-11-11
RUTW241111P02255000,2024-11-07 15:40:22+00:00,2255.0,0.35,0.0,0.15,0.0,0.0,5.0,49.0,0.24463645996093752,False,REGULAR,USD,2024-11-11
RUTW241111P02275000,2024-11-08 14:58:35+00:00,2275.0,0.15,0.0,0.15,-0.65,-81.25001,20.0,5.0,0.213875048828125,False,REGULAR,USD,2024-11-11
RUTW241111P02285000,2024-11-07 17:49:56+00:00,2285.0,0.15,0.0,0.15,-0.61,-80.26316,1.0,19.0,0.198250205078125,False,REGULAR,USD,2024-11-11
RUTW241111P02290000,2024-11-08 19:50:22+00:00,2290.0,0.05,0.0,0.15,-0.57,-91.935486,10.0,20.0,0.19043778320312502,False,REGULAR,USD,2024-11-11
RUTW241112P01880000,2024-11-05 20:53:03+00:00,1880.0,0.6,0.0,0.1,0.0,0.0,8.0,7.0,0.6796907031250001,False,REGULAR,USD,2024-11-12
RUTW241112P01930000,2024-11-05 18:34:29+00:00,1930.0,0.75,0.0,0.1,0.0,0.0,9.0,9.0,0.6113320117187502,False,REGULAR,USD,2024-11-12
RUTW241112P01955000,2024-11-07 16:23:39+00:00,1955.0,0.12,0.0,0.1,0.0,0.0,4.0,4.0,0.57812921875,False,REGULAR,USD,2024-11-12
RUTW241112P02000000,2024-10-30 16:14:09+00:00,2000.0,2.56,0.0,0.1,0.0,0.0,,2.0,0.51758294921875,False,REGULAR,USD,2024-11-12
RUTW241112P02010000,2024-10-30 16:14:09+00:00,2010.0,2.8,0.0,0.1,0.0,0.0,,2.0,0.50586431640625,False,REGULAR,USD,2024-11-12
RUTW241112P02020000,2024-11-01 13:42:08+00:00,2020.0,4.16,0.0,0.1,0.0,0.0,7.0,8.0,0.524418818359375,False,REGULAR,USD,2024-11-12
RUTW241112P02030000,2024-11-01 13:42:08+00:00,2030.0,4.68,0.0,0.1,0.0,0.0,7.0,7.0,0.5107470800781251,False,REGULAR,USD,2024-11-12
RUTW241112P02035000,2024-11-06 16:37:47+00:00,2035.0,0.2,0.0,0.15,0.0,0.0,5.0,12.0,0.524418818359375,False,REGULAR,USD,2024-11-12
RUTW241112P02045000,2024-10-28 16:38:55+00:00,2045.0,5.34,0.0,0.15,0.0,0.0,,7.0,0.5097705273437501,False,REGULAR,USD,2024-11-12
RUTW241112P02050000,2024-11-07 20:44:05+00:00,2050.0,0.1,0.0,0.15,0.0,0.0,14.0,14.0,0.5029346582031251,False,REGULAR,USD,2024-11-12
RUTW241112P02055000,2024-11-06 14:33:24+00:00,2055.0,0.5,0.0,0.15,0.0,0.0,1.0,1.0,0.49609878906250005,False,REGULAR,USD,2024-11-12
RUTW241112P02065000,2024-11-06 14:33:24+00:00,2065.0,0.55,0.0,0.15,0.0,0.0,1.0,1.0,0.4819387744140625,False,REGULAR,USD,2024-11-12
RUTW241112P02070000,2024-11-07 16:23:39+00:00,2070.0,0.17,0.0,0.15,0.0,0.0,4.0,4.0,0.47461462890625,False,REGULAR,USD,2024-11-12
RUTW241112P02075000,2024-11-06 17:15:37+00:00,2075.0,0.05,0.0,0.15,-0.17,-77.27273,1.0,1.0,0.467778759765625,False,REGULAR,USD,2024-11-12
RUTW241112P02080000,2024-11-04 14:42:23+00:00,2080.0,10.4,0.0,0.15,0.0,0.0,1.0,5.0,0.46094289062500005,False,REGULAR,USD,2024-11-12
RUTW241112P02085000,2024-10-29 20:01:31+00:00,2085.0,0.05,0.0,0.15,-8.16,-99.39098,1.0,1.0,0.454107021484375,False,REGULAR,USD,2024-11-12
RUTW241112P02090000,2024-10-29 20:00:32+00:00,2090.0,9.1,0.0,0.15,0.0,0.0,,4.0,0.4467828759765625,False,REGULAR,USD,2024-11-12
RUTW241112P02100000,2024-10-31 15:00:26+00:00,2100.0,0.08,0.0,0.15,-15.52,-99.487175,5.0,1.0,0.432622861328125,False,REGULAR,USD,2024-11-12
